SMA-10,SMA-20,EMA-10,EMA-20,MACD-10,MACD_Signal-10,MACD_Hist-10,SlowK,SlowD,RSI-10,RSI-20,ADX-10,ADX-20,CCI-10,CCI-20,Aroon Down-10,Aroon Up-10,Aroon Up-20,Aroon Down-20,Real Upper Band-10,Real Lower Band-10,Real Upper Band-20,Real Lower Band-20,Chaikin A/D,OBV
34.6629,34.5982,34.6451,34.6145,0.0717,0.0805,-0.0087,60.3389,61.3245,55.0982,53.5155,13.4684,10.6853,-34.0741,2.3997,50.0000,0.0000,10.0000,25.0000,35.1839,34.1418,35.6537,33.5428,469171759.8256,192304750.0000
34.6874,34.5986,34.5826,34.5817,0.0482,0.0826,-0.0345,63.9071,58.5054,50.6644,51.5968,14.5052,11.2364,84.4374,51.4974,60.0000,10.0000,15.0000,30.0000,35.2745,34.1002,35.6544,33.5427,470035291.0757,196910250.0000
34.6678,34.6310,34.5729,34.5770,0.0480,0.0913,-0.0432,59.7275,51.2936,52.4726,52.3934,15.3810,11.5903,0.9372,8.8963,0.0000,20.0000,0.0000,35.0000,35.2746,34.0610,35.7274,33.5347,469674001.3551,189178650.0000
34.5477,34.6656,34.5352,34.5596,0.0353,0.1021,-0.0668,51.8816,44.4272,48.5592,50.6801,16.2573,12.1257,17.9684,0.8497,10.0000,30.0000,5.0000,40.0000,35.4507,33.6447,35.8163,33.5150,473560561.3558,182701050.0000
34.5024,34.7039,34.5504,34.5694,0.0465,0.1188,-0.0722,42.2718,44.0676,45.7919,49.4905,17.2311,12.6892,-18.7296,-32.5722,0.0000,40.0000,10.0000,45.0000,35.4609,33.5438,35.8763,33.5315,476799505.7995,188531150.0000
34.4135,34.7643,34.6112,34.6001,0.0796,0.1368,-0.0572,39.1282,49.1611,48.9248,51.0373,17.0366,13.0355,-11.5180,-47.6934,0.0000,50.0000,15.0000,50.0000,35.5810,33.2460,35.9664,33.5621,471664469.1316,182243350.0000
34.3903,34.8228,34.6297,34.6077,0.0951,0.1511,-0.0561,50.8029,59.3429,48.7709,50.9662,16.8205,13.4000,27.2442,-32.8583,10.0000,60.0000,20.0000,55.0000,35.5570,33.2235,36.0856,33.5600,469853126.7316,188362750.0000
34.4001,34.8696,34.6550,34.6174,0.1147,0.1651,-0.0505,57.5523,67.9381,52.3935,52.8222,18.0379,14.0709,68.6604,-5.5484,20.0000,0.0000,25.0000,60.0000,35.5725,33.2276,36.1528,33.5865,472860470.0159,195310750.0000
34.4331,34.8666,34.6164,34.5952,0.1062,0.1778,-0.0716,69.6736,76.3439,48.6948,50.9939,19.8716,14.5894,54.2582,-10.1388,30.0000,0.0000,30.0000,65.0000,35.6690,33.1973,36.1504,33.5827,472281984.0990,201178250.0000
34.5201,34.8574,34.6442,34.6061,0.1281,0.1957,-0.0675,76.5883,74.6960,57.4612,55.4479,21.9091,15.1352,20.6302,-33.5811,40.0000,10.0000,35.0000,70.0000,35.8767,33.1636,36.1544,33.5604,470390887.6390,196817150.0000
34.5336,34.8114,34.5148,34.5408,0.0794,0.2125,-0.1331,82.7698,63.1716,56.9379,55.1689,24.1729,15.7097,64.9120,20.6044,50.0000,20.0000,40.0000,75.0000,35.9203,33.1469,36.1180,33.5049,475068706.9936,205183250.0000
34.5097,34.8016,34.3689,34.4745,0.0217,0.2458,-0.2241,64.7299,43.4373,49.4074,51.2715,25.4252,16.0051,16.8419,-27.4342,60.0000,30.0000,45.0000,80.0000,35.8594,33.1601,36.1002,33.5031,468875217.0603,192878850.0000
34.5943,34.8108,34.3554,34.4791,0.0232,0.3019,-0.2786,42.0152,27.8586,37.6473,45.9190,27.9606,16.7295,-47.8211,-99.2504,70.0000,0.0000,50.0000,85.0000,36.0173,33.1712,36.1013,33.5204,465129521.3794,186404050.0000
34.7836,34.8828,34.5362,34.5778,0.1153,0.3715,-0.2562,23.5668,25.3544,42.3524,48.6128,29.3610,17.4155,-79.4834,-140.9750,80.0000,10.0000,55.0000,90.0000,36.0955,33.4716,36.0353,33.7303,460486153.5216,179044750.0000
34.9055,34.9643,34.6523,34.6372,0.1830,0.4356,-0.2525,17.9938,30.9741,32.2590,44.5167,29.5997,17.8620,-137.2727,-208.1569,90.0000,20.0000,60.0000,95.0000,36.1323,33.6786,36.0895,33.8391,461869186.0800,173638350.0000
35.1150,35.0461,34.9331,34.7686,0.3305,0.4987,-0.1682,34.5027,38.7753,41.8211,50.0118,28.5502,18.0672,-236.2119,-278.9919,100.0000,30.0000,65.0000,100.0000,35.8519,34.3781,35.9084,34.1838,461217705.2296,165983450.0000
35.2553,35.0724,35.0749,34.8185,0.4216,0.5407,-0.1192,40.4257,34.0541,46.1465,52.1609,27.3842,18.2831,-255.8855,-165.8754,100.0000,40.0000,70.0000,100.0000,35.8311,34.6795,35.8712,34.2736,470264332.7855,180841050.0000
35.3392,35.0691,35.1773,34.8400,0.4993,0.5705,-0.0713,41.3974,25.9905,54.8916,56.0792,28.3929,19.2405,-17.3843,38.1901,80.0000,50.0000,75.0000,0.0000,35.7323,34.9462,35.8761,34.2620,475989277.4911,193992950.0000
35.3000,34.9790,35.1814,34.8064,0.5357,0.5884,-0.0527,20.3392,16.0273,58.5973,57.6035,28.7852,19.1290,-33.9009,38.0501,0.0000,60.0000,80.0000,5.0000,35.8161,34.7840,36.0757,33.8823,473858553.1666,189065650.0000
35.1946,34.9159,35.1414,34.7480,0.5537,0.6015,-0.0478,16.2350,18.0641,58.5973,57.6035,28.9128,18.9522,-105.1392,1.1034,0.0000,70.0000,85.0000,0.0000,35.9785,34.4108,36.0615,33.7703,479029018.5991,183166950.0000
35.0893,34.8228,35.0925,34.6834,0.5687,0.6135,-0.0448,11.5076,25.7490,53.1647,55.2764,29.9979,18.9647,-29.7761,34.6691,10.0000,80.0000,90.0000,0.0000,36.0240,34.1546,36.1033,33.5423,479094491.8681,189779750.0000
35.0936,34.7456,35.1281,34.6572,0.6232,0.6247,-0.0014,26.4497,44.3458,58.7113,57.6827,30.0845,18.7570,2.9935,50.8167,20.0000,90.0000,95.0000,0.0000,36.0257,34.1614,36.1685,33.3226,482489602.9782,195890950.0000
35.0274,34.6515,35.0953,34.5922,0.6489,0.6250,0.0238,39.2897,62.1082,61.3875,58.8119,29.5173,18.4096,49.4851,77.7400,30.0000,100.0000,100.0000,0.0000,35.9919,34.0629,36.1675,33.1356,483884876.2458,190470850.0000
34.9821,34.5508,35.0199,34.5035,0.6559,0.6191,0.0368,67.2980,78.3051,59.2666,57.8161,28.8871,18.0439,41.5875,72.2826,40.0000,80.0000,90.0000,0.0000,35.9075,34.0566,36.1124,32.9892,490111191.1390,197696450.0000
35.0231,34.3988,34.9726,34.4267,0.6759,0.6099,0.0660,79.7368,83.2487,63.1450,59.5144,30.2726,18.1334,28.1208,73.5988,50.0000,90.0000,95.0000,0.0000,36.0228,34.0234,36.2330,32.5647,486685131.1385,190948150.0000
34.9772,34.2359,34.8590,34.3154,0.6660,0.5934,0.0727,87.8806,78.3226,66.4878,60.9666,31.8121,18.2275,103.7458,107.9289,60.0000,100.0000,100.0000,0.0000,35.9290,34.0253,36.2279,32.2439,491268335.4876,198371650.0000
34.8896,34.0291,34.6725,34.1699,0.6219,0.5752,0.0467,82.1288,64.5557,64.5579,59.9043,31.8036,17.9738,135.9300,110.1924,70.0000,30.0000,65.0000,5.0000,35.7124,34.0668,36.2196,31.8386,487888175.4854,206822050.0000
34.7989,33.8628,34.4990,34.0348,0.5815,0.5635,0.0180,64.9584,48.9717,58.5415,56.7753,31.9307,17.7398,109.5958,92.8285,0.0000,40.0000,70.0000,10.0000,35.5500,34.0478,36.1002,31.6254,483144488.5294,199028850.0000
34.6580,33.7528,34.4394,33.9577,0.5914,0.5590,0.0324,46.5799,37.4927,53.8167,54.5173,32.3138,17.5538,15.8786,70.6333,10.0000,50.0000,75.0000,15.0000,35.8046,33.5113,36.0176,31.4880,480095839.1172,189431250.0000
34.6372,33.6465,34.4687,33.9209,0.6422,0.5509,0.0912,35.3768,40.5834,53.8167,54.5173,34.2544,17.7162,-8.3567,63.8898,0.0000,60.0000,80.0000,20.0000,35.8156,33.4587,35.9952,31.2978,475958336.6166,183724350.0000
34.5563,33.5237,34.5045,33.8802,0.6976,0.5281,0.1695,30.5213,53.6726,62.1555,58.5275,36.9347,18.0031,16.5516,73.9396,0.0000,70.0000,85.0000,25.0000,35.9118,33.2008,35.9759,31.0714,472997673.2015,178206750.0000
34.3976,33.3911,34.3999,33.7649,0.6902,0.4858,0.2045,55.8522,75.9289,59.0656,56.8971,37.7284,17.8304,34.0706,85.4448,0.0000,80.0000,90.0000,0.0000,35.8849,32.9104,35.8015,30.9806,475996608.6832,184847250.0000
34.2757,33.2489,34.3524,33.6755,0.7076,0.4346,0.2729,74.6444,89.2553,63.8359,59.1434,38.6103,17.6486,62.0012,108.2137,0.0000,90.0000,95.0000,5.0000,35.8682,32.6832,35.6892,30.8086,471922888.9752,177202050.0000
34.1195,33.1383,34.2126,33.5381,0.6820,0.3664,0.3156,97.2900,96.2306,73.4451,63.4252,37.7441,17.0721,145.2525,167.8207,0.0000,100.0000,100.0000,10.0000,35.7109,32.5281,35.4517,30.8250,478068899.5021,184435850.0000
33.7746,32.9637,33.8947,33.3165,0.5721,0.2875,0.2846,95.8313,92.1682,69.5926,60.9110,34.2287,15.9752,121.9881,144.2531,0.0000,100.0000,100.0000,15.0000,35.3905,32.1586,35.0058,30.9217,469513379.5012,175746650.0000
33.4946,32.8391,33.6436,33.1367,0.4865,0.2163,0.2701,95.5705,88.6713,68.2376,60.0588,31.3292,15.2293,142.2171,155.9141,0.0000,100.0000,100.0000,20.0000,35.1175,31.8717,34.6546,31.0236,464937977.5017,169880750.0000
33.1687,32.7217,33.3817,32.9593,0.3907,0.1488,0.2419,85.1027,83.1895,66.4000,58.8979,28.1579,14.4627,153.1859,167.7790,10.0000,100.0000,100.0000,25.0000,34.8997,31.4376,34.2968,31.1467,459437563.6126,163052650.0000
32.9267,32.6179,33.1229,32.7922,0.2908,0.0883,0.2025,85.3406,82.5700,56.6746,53.3442,25.1905,13.8581,109.9524,154.8830,20.0000,100.0000,100.0000,0.0000,34.4878,31.3655,33.9538,31.2821,454480143.1289,155833950.0000
32.8476,32.5217,33.0707,32.7327,0.2802,0.0377,0.2425,79.1251,78.7052,67.6694,57.9867,22.3607,13.3819,93.9751,154.6647,30.0000,100.0000,100.0000,0.0000,34.3934,31.3019,33.9067,31.1368,447122539.3196,147615350.0000
32.6559,32.3480,32.8421,32.5888,0.1870,-0.0229,0.2099,83.2444,79.2082,62.3445,54.9715,20.0128,13.1353,100.9272,166.1321,40.0000,100.0000,100.0000,5.0000,33.9950,31.3168,33.7689,30.9272,449230317.0973,155203350.0000
32.4911,32.2535,32.6961,32.4930,0.1265,-0.0754,0.2019,73.7462,78.7549,61.2906,54.4005,17.7981,12.9951,88.2425,146.8231,50.0000,70.0000,85.0000,10.0000,33.7793,31.2029,33.6054,30.9016,441281385.7101,145566150.0000
32.3845,32.1855,32.5423,32.3987,0.0586,-0.1258,0.1845,80.6341,81.4583,61.3765,54.4369,16.6210,13.2075,114.1743,171.2364,0.0000,80.0000,90.0000,15.0000,33.5260,31.2429,33.4351,30.9359,435377854.7232,136648050.0000
32.2221,32.0843,32.3528,32.2939,-0.0294,-0.1720,0.1425,81.8843,71.0748,61.6877,54.5758,15.3131,13.4311,156.5389,198.7193,10.0000,90.0000,95.0000,20.0000,33.1916,31.2527,33.2510,30.9177,435233491.9779,129285550.0000
32.1572,31.9907,32.1158,32.1755,-0.1439,-0.2076,0.0637,81.8564,57.0877,50.3614,48.3112,13.8599,13.6665,264.3859,232.1042,20.0000,100.0000,100.0000,25.0000,32.8426,31.4718,33.0043,30.9771,440298659.9775,136399550.0000
32.1529,31.9709,32.0985,32.1735,-0.1632,-0.2235,0.0603,49.4837,41.3183,50.6987,48.4700,12.2452,13.9142,130.2373,110.9444,30.0000,10.0000,40.0000,30.0000,32.8379,31.4679,32.9833,30.9585,427852582.9742,123120650.0000
32.1835,31.9694,32.0704,32.1681,-0.1885,-0.2386,0.0501,39.9229,42.7619,43.3205,44.7439,13.2515,14.3609,-33.0849,29.5514,40.0000,20.0000,45.0000,35.0000,32.9050,31.4621,32.9803,30.9584,424240894.0848,113833450.0000
32.2748,31.9933,32.1832,32.2318,-0.1507,-0.2511,0.1004,34.5482,43.7824,48.9351,47.5249,13.0099,14.3720,-130.0151,-8.6946,50.0000,0.0000,50.0000,40.0000,32.8809,31.6688,32.9871,30.9994,418422452.6563,107156550.0000
32.3091,32.0192,32.1958,32.2429,-0.1577,-0.2762,0.1185,53.8146,47.2776,53.8510,49.8274,13.1033,14.4611,16.3363,61.1881,0.0000,10.0000,55.0000,45.0000,32.9166,31.7017,33.0520,30.9865,423810838.4823,112631150.0000
32.1958,31.9804,32.1132,32.2087,-0.2093,-0.3058,0.0966,42.9843,41.7899,49.8865,47.7220,14.4102,14.8047,-5.5617,38.0131,0.0000,20.0000,60.0000,50.0000,32.9685,31.4231,32.9858,30.9750,427754663.6922,118285550.0000
32.0402,31.9661,32.0979,32.2116,-0.2327,-0.3300,0.0973,45.0340,46.9928,46.3297,45.8725,14.9116,14.9528,25.0756,44.6254,10.0000,30.0000,65.0000,55.0000,33.2593,30.8211,32.9677,30.9644,429485497.0247,124724250.0000
32.0159,31.9844,32.1528,32.2495,-0.2255,-0.3543,0.1288,37.3513,51.5784,50.9725,48.1816,15.4686,15.1087,16.6293,19.1960,20.0000,40.0000,70.0000,60.0000,33.2586,30.7732,32.9904,30.9784,426704206.2554,119245950.0000
31.9866,31.9792,32.1151,32.2418,-0.2611,-0.3865,0.1253,58.5931,62.7502,45.1950,45.1138,16.1219,15.2806,15.6235,16.2000,30.0000,50.0000,75.0000,65.0000,33.2127,30.7605,32.9792,30.9792,432773306.2554,125315050.0000
31.9465,32.0092,32.1915,32.2914,-0.2467,-0.4178,0.1711,58.7909,66.7014,55.9400,50.2304,15.7625,15.1986,61.5526,72.1488,40.0000,60.0000,0.0000,70.0000,33.2233,30.6697,33.0184,31.0000,427347930.2555,119149850.0000
31.8242,32.0430,32.0630,32.2410,-0.3263,-0.4606,0.1343,70.8666,70.9632,49.2055,46.6700,17.0754,15.5183,105.5481,101.6595,50.0000,70.0000,0.0000,75.0000,32.9917,30.6567,33.1877,30.8982,432628433.9590,124633450.0000
31.7888,32.0967,32.0434,32.2505,-0.3601,-0.4942,0.1340,70.4467,68.9520,53.7439,48.7017,18.5342,15.8549,48.0829,-1.0450,60.0000,80.0000,5.0000,80.0000,32.9358,30.6419,33.3521,30.8413,428536181.0857,118160250.0000
31.7552,32.1174,31.9351,32.2210,-0.4368,-0.5277,0.0909,71.5763,58.0086,53.1797,48.3919,19.3040,15.9877,88.0476,24.1556,70.0000,90.0000,0.0000,85.0000,32.8305,30.6798,33.4137,30.8210,432017502.4729,123685650.0000
31.7117,32.1808,31.8149,32.1941,-0.5226,-0.5504,0.0278,64.8330,43.4314,53.1226,48.3590,21.0678,16.3513,165.5156,59.4249,80.0000,100.0000,5.0000,90.0000,32.6986,30.7248,33.6531,30.7084,432972991.8348,128176450.0000
31.7293,32.2259,31.6695,32.1651,-0.6240,-0.5574,-0.0667,37.6165,29.9686,42.4293,42.4662,23.1593,16.8875,1.6645,-51.2186,90.0000,10.0000,10.0000,95.0000,32.7742,30.6844,33.7836,30.6681,435530026.6498,120148550.0000
31.7650,32.3535,31.7217,32.2421,-0.6389,-0.5407,-0.0982,27.8446,27.8267,31.4346,37.1441,23.4058,16.7582,-118.4839,-124.6403,100.0000,20.0000,0.0000,100.0000,32.7913,30.7387,34.0438,30.6633,436827365.1116,111715850.0000
31.8919,32.5491,31.9653,32.4122,-0.5663,-0.5161,-0.0502,24.4448,28.6912,39.7324,41.5844,22.2579,16.2715,-191.4877,-153.1009,100.0000,30.0000,5.0000,100.0000,32.5822,31.2017,34.2986,30.7997,428745050.9304,98406650.0000
31.9530,32.6651,32.0446,32.4969,-0.5654,-0.5036,-0.0618,31.1908,28.8141,44.2355,43.7114,21.8252,15.9955,9.8301,-53.3900,90.0000,40.0000,0.0000,95.0000,32.6399,31.2660,34.4565,30.8736,444334150.9304,113995750.0000
31.9719,32.8088,32.0481,32.5461,-0.5989,-0.4881,-0.1108,30.4381,30.3078,33.6407,39.0777,24.2353,16.4096,-54.9640,-78.6429,100.0000,50.0000,0.0000,100.0000,32.6764,31.2674,34.8207,30.7968,450433737.8865,122012350.0000
32.0720,32.9747,32.1987,32.6699,-0.5659,-0.4605,-0.1054,24.8133,37.3816,35.2597,39.9159,25.4815,16.4934,-127.6201,-101.4997,100.0000,0.0000,5.0000,100.0000,32.6845,31.4594,35.0318,30.9177,451033238.4580,113942150.0000
32.2617,33.1172,32.3435,32.7880,-0.5335,-0.4341,-0.0994,35.6719,53.8137,37.5596,41.1000,24.4232,16.0370,-109.0874,-102.8415,100.0000,0.0000,10.0000,100.0000,33.1971,31.3263,35.1536,31.0808,448775750.4563,120212950.0000
32.4045,33.2377,32.4648,32.8923,-0.5099,-0.4092,-0.1007,51.6595,60.7580,41.4140,43.0221,23.3182,15.5755,-51.3301,-87.6468,60.0000,10.0000,15.0000,80.0000,33.4430,31.3660,35.2323,31.2432,444441705.0015,113856350.0000
32.4796,33.3701,32.5250,32.9658,-0.5127,-0.3841,-0.1287,74.1096,58.2964,39.2562,42.0316,23.1036,15.3541,-61.0654,-97.4652,70.0000,0.0000,0.0000,85.0000,33.5542,31.4049,35.4208,31.3195,450061761.6374,119791550.0000
32.6498,33.4937,32.6325,33.0631,-0.4934,-0.3519,-0.1415,56.5050,42.7556,45.1877,44.9728,22.3418,15.0029,5.0251,-63.7327,80.0000,10.0000,5.0000,90.0000,33.9154,31.3843,35.5067,31.4807,445464035.7385,126814450.0000
32.7224,33.5700,32.6296,33.1071,-0.5230,-0.3165,-0.2064,44.2746,34.3233,32.1373,39.2629,23.8002,15.1941,-29.3617,-86.6763,90.0000,20.0000,10.0000,95.0000,34.0599,31.3849,35.5642,31.5758,446318909.8958,132667050.0000
32.9421,33.6356,32.8159,33.2456,-0.4662,-0.2649,-0.2013,27.4872,27.1141,32.9958,39.7386,25.2996,15.3670,-117.8754,-157.3532,100.0000,0.0000,15.0000,100.0000,34.3168,31.5674,35.4714,31.7997,438202872.8220,122704250.0000
33.2063,33.6823,33.0206,33.3878,-0.3975,-0.2146,-0.1828,31.2081,26.8426,35.6696,41.2175,23.4209,14.7854,-103.6036,-131.7115,80.0000,10.0000,20.0000,90.0000,34.6860,31.7266,35.3811,31.9834,445936172.8220,130437550.0000
33.3772,33.6945,33.1988,33.5109,-0.3369,-0.1689,-0.1680,22.6471,26.0821,35.6696,41.2175,21.6126,14.2511,-130.6218,-139.9626,90.0000,0.0000,25.0000,95.0000,34.7520,32.0023,35.3541,32.0348,437770319.5362,130437550.0000
33.6456,33.7234,33.4167,33.6469,-0.2547,-0.1269,-0.1278,26.6726,27.1990,36.8093,41.8811,19.6034,13.6887,-190.5477,-157.4865,100.0000,0.0000,30.0000,100.0000,35.0586,32.2327,35.2970,32.1499,430951450.9222,122842550.0000
33.8775,33.7817,33.6491,33.7812,-0.1616,-0.0949,-0.0667,28.9265,23.3537,46.1523,46.9345,17.3709,13.0967,-102.6501,-83.4549,100.0000,10.0000,35.0000,10.0000,35.1295,32.6256,35.2321,32.3314,435744541.8323,133387350.0000
33.9727,33.7646,33.6944,33.8166,-0.1498,-0.0783,-0.0715,25.9978,18.6352,43.5129,45.6604,16.9240,13.0465,-61.5485,-39.0290,90.0000,20.0000,40.0000,15.0000,35.2234,32.7221,35.2383,32.2910,439609683.4509,141254050.0000
34.0710,33.7781,33.7987,33.8789,-0.1102,-0.0604,-0.0497,15.1366,14.7487,40.1385,44.0292,18.6205,13.5032,-125.5390,-78.0907,100.0000,30.0000,45.0000,20.0000,35.2216,32.9203,35.2367,32.3195,435733340.5935,134470450.0000
34.2607,33.7768,33.9885,33.9772,-0.0294,-0.0480,0.0186,14.7712,17.7971,47.3951,47.9212,19.9864,13.8673,-117.1303,-44.4149,100.0000,0.0000,50.0000,25.0000,35.2149,33.3066,35.2383,32.3154,436985656.6225,124820250.0000
34.3376,33.7122,34.0429,34.0018,-0.0073,-0.0526,0.0453,14.3381,22.7396,43.0827,45.8019,22.0920,14.4318,-128.9870,-24.8595,90.0000,10.0000,55.0000,30.0000,35.2350,33.4402,35.2840,32.1403,445097396.6217,134625650.0000
34.4175,33.6984,34.1920,34.0681,0.0590,-0.0640,0.1229,24.2821,36.4787,49.0780,48.9342,22.5279,14.5508,-177.6156,-18.3038,0.0000,20.0000,60.0000,35.0000,35.0638,33.7713,35.2867,32.1102,446005251.4595,128996950.0000
34.3291,33.6755,34.2374,34.0766,0.0799,-0.0947,0.1746,29.5985,48.6933,55.2431,51.9412,23.0121,14.6762,-95.2629,20.6258,0.0000,30.0000,65.0000,40.0000,35.3309,33.3273,35.2596,32.0915,448689701.1449,136757450.0000
34.1582,33.6197,34.1708,34.0281,0.0495,-0.1383,0.1879,55.5556,61.1395,48.8130,48.6077,24.9244,15.1347,8.3236,61.4254,0.0000,40.0000,70.0000,45.0000,35.4887,32.8278,35.1564,32.0830,455289055.1678,144516150.0000
34.0118,33.6032,34.2250,34.0387,0.0722,-0.1853,0.2575,60.9259,62.9350,61.5456,54.3366,26.6635,15.8837,34.4308,80.8390,0.0000,50.0000,75.0000,50.0000,35.6890,32.3345,35.1334,32.0731,451548205.1683,139528350.0000
33.8012,33.5721,34.0742,33.9477,0.0007,-0.2497,0.2504,66.9369,66.1447,59.4639,53.1901,28.1684,16.5838,74.1089,129.2385,10.0000,60.0000,80.0000,55.0000,35.5063,32.0962,35.0183,32.1259,456179938.5019,147107550.0000
33.6859,33.5279,33.9374,33.8696,-0.0689,-0.3123,0.2434,60.9421,72.4496,56.5615,51.6071,28.3466,17.0183,73.1501,118.6482,20.0000,70.0000,85.0000,60.0000,35.2879,32.0840,34.8861,32.1697,451553623.2838,141917050.0000
33.5566,33.5120,33.8354,33.8141,-0.1268,-0.3731,0.2463,70.5551,84.3240,54.6752,50.5817,28.7810,17.5441,46.6469,71.3104,30.0000,80.0000,90.0000,65.0000,35.1164,31.9968,34.8362,32.1878,448124924.9788,135967250.0000
33.4852,33.4821,33.7526,33.7727,-0.1797,-0.4347,0.2550,85.8517,85.6831,62.9258,54.2448,30.4836,18.4416,91.0282,115.2370,40.0000,90.0000,95.0000,70.0000,34.9834,31.9870,34.7686,32.1956,450296038.0220,141515650.0000
33.2930,33.4180,33.5105,33.6601,-0.3092,-0.4984,0.1892,96.5652,74.8251,60.1130,52.5498,31.2700,19.1592,176.1748,191.2807,50.0000,100.0000,100.0000,75.0000,34.5127,32.0732,34.5449,32.2912,455111628.1862,148043450.0000
33.0867,33.4296,33.2878,33.5704,-0.4364,-0.5457,0.1093,74.6324,50.0750,57.0734,50.7524,30.9407,19.6747,225.1829,160.9195,60.0000,100.0000,0.0000,80.0000,34.0900,32.0834,34.6051,32.2542,451180946.6728,142122550.0000
32.9793,33.4245,33.0915,33.5072,-0.5577,-0.5731,0.0154,53.2775,32.7540,45.3633,44.5125,31.4295,20.4939,109.5652,4.6850,70.0000,100.0000,5.0000,85.0000,33.6795,32.2791,34.5876,32.2613,444855644.5452,133378750.0000
33.0220,33.4687,33.0889,33.5497,-0.5956,-0.5769,-0.0187,22.3152,27.5837,41.6815,42.7402,34.8902,20.9677,-56.1217,-98.2119,80.0000,0.0000,10.0000,90.0000,33.7955,32.2486,34.6468,32.2906,438877444.5446,126895350.0000
33.0812,33.5538,33.1468,33.6256,-0.6074,-0.5722,-0.0351,22.6692,40.2980,36.5507,40.3259,34.8471,20.6536,-76.9160,-113.9316,90.0000,10.0000,0.0000,95.0000,33.8767,32.2857,34.7797,32.3280,438877444.5435,133217650.0000
33.1947,33.6923,33.2988,33.7480,-0.5763,-0.5634,-0.0128,37.7666,55.6231,39.4112,41.8630,34.6428,20.2940,-131.8759,-146.2646,100.0000,0.0000,0.0000,100.0000,33.9260,32.4635,35.0158,32.3689,437126265.9032,127751850.0000
33.3430,33.7869,33.4101,33.8480,-0.5624,-0.5602,-0.0022,60.4583,58.3500,46.6383,45.4867,34.4159,19.9154,-47.0269,-92.4986,50.0000,0.0000,0.0000,75.0000,34.2680,32.4179,35.1116,32.4622,440609641.5552,132059250.0000
33.3698,33.8723,33.3820,33.8808,-0.6117,-0.5597,-0.0520,68.6445,47.3941,40.9166,42.7230,35.3603,19.7931,14.7876,-50.7741,60.0000,10.0000,0.0000,80.0000,34.3307,32.4090,35.3346,32.4101,444111175.8011,136623750.0000
33.4675,33.9916,33.4440,33.9627,-0.6216,-0.5467,-0.0749,45.9472,29.7529,44.8150,44.6620,37.5775,19.9061,-34.5026,-81.8139,70.0000,20.0000,0.0000,85.0000,34.4961,32.4388,35.5683,32.4150,443643344.2227,133290450.0000
33.4791,34.1317,33.4330,34.0120,-0.6649,-0.5280,-0.1369,27.5906,25.1137,36.8634,40.9207,38.3912,19.6984,-53.9164,-91.5500,80.0000,30.0000,0.0000,90.0000,34.5112,32.4469,35.9806,32.2828,443277722.7945,138409150.0000
33.5431,34.3163,33.5469,34.1269,-0.6521,-0.4937,-0.1584,15.7208,27.3288,29.3594,37.6397,39.2952,19.4797,-156.5328,-137.8528,90.0000,0.0000,5.0000,95.0000,34.5058,32.5805,36.3702,32.2623,439492529.8102,127621350.0000
33.7726,34.4816,33.7906,34.3034,-0.5785,-0.4541,-0.1244,32.0297,33.0082,34.4293,40.5875,37.7856,18.7770,-200.4770,-131.5012,100.0000,0.0000,10.0000,100.0000,34.6758,32.8694,36.4383,32.5250,442549577.8113,133282550.0000
33.8696,34.6268,33.9448,34.4304,-0.5420,-0.4230,-0.1190,34.2360,33.8164,38.4298,42.7162,36.1083,18.0373,-133.2312,-100.0147,100.0000,10.0000,15.0000,100.0000,34.6635,33.0756,36.5820,32.6717,444542876.3843,141490250.0000
33.9154,34.7779,34.0369,34.5252,-0.5317,-0.3933,-0.1384,32.7588,36.3596,36.7530,41.9834,35.6702,17.6494,-70.7004,-80.0739,0.0000,20.0000,0.0000,50.0000,34.6780,33.1528,36.8349,32.7208,443758076.3837,148030250.0000
34.0264,34.9451,34.1738,34.6415,-0.4995,-0.3587,-0.1409,34.4544,41.3839,38.2640,42.8218,35.5002,17.3189,-131.3399,-98.3169,10.0000,0.0000,0.0000,55.0000,34.7918,33.2610,37.0759,32.8143,436944809.1419,140845350.0000
34.1899,35.1008,34.3019,34.7514,-0.4692,-0.3234,-0.1458,41.8655,42.7676,44.6437,46.2078,34.7008,16.8586,-75.7214,-86.1889,20.0000,0.0000,5.0000,60.0000,35.1836,33.1962,37.2699,32.9318,437252990.9587,146947350.0000
34.2308,35.2111,34.3066,34.8009,-0.4933,-0.2870,-0.2063,47.8319,41.6763,38.1837,43.2384,34.4740,16.5479,-13.7700,-68.9114,30.0000,0.0000,10.0000,65.0000,35.2688,33.1929,37.4261,32.9961,442412372.0610,153565950.0000
34.3748,35.3514,34.4181,34.9057,-0.4685,-0.2354,-0.2330,38.6054,41.9743,40.6466,44.5873,34.9814,16.4092,-62.4454,-91.9785,40.0000,0.0000,0.0000,70.0000,35.5295,33.2202,37.5475,33.1552,439267572.0601,148062550.0000
34.5158,35.4800,34.4933,34.9927,-0.4579,-0.1772,-0.2807,38.5915,45.7179,34.1006,41.6270,33.9906,15.9745,-82.5828,-107.5410,50.0000,0.0000,5.0000,75.0000,35.8255,33.2060,37.6643,33.2956,432191775.4302,140475250.0000
