SMA-10-10,SMA-20-20,EMA-10-10,EMA-20-20,MACD-10-10,MACD_Signal-10-10,MACD_Hist-10-10,SlowD,SlowK,RSI-10-10,RSI-20-20,ADX-10-10,ADX-20-20,CCI-10-10,CCI-20-20,Aroon Down-10-10,Aroon Up-10-10,Aroon Up-20-20,Aroon Down-20-20,Real Upper Band-10-10,Real Lower Band-10-10,Real Lower Band-20-20,Real Middle Band-20-20,Chaikin A/D,OBV
146.0218,144.7255,145.1057,144.5694,-0.2665,0.8064,1.0729,12.2599,21.0403,43.7558,50.1145,16.1906,8.9208,-120.3533,-28.1515,100.0000,20.0000,0.0000,60.0000,148.9986,143.0450,149.8861,139.5650,1035774803.4061,852086698.0000
146.3759,144.4893,145.3982,144.6515,-0.1402,0.9994,1.1395,8.8126,9.5939,51.0119,53.0326,15.1195,8.9068,-98.3428,9.3122,90.0000,30.0000,0.0000,65.0000,149.0314,143.7204,150.2027,138.7758,1035514522.6987,860344695.0000
146.6137,144.1706,145.5190,144.6301,-0.0519,1.1226,1.1746,14.0833,6.1456,48.8932,52.2997,16.0398,9.3754,-133.7850,12.2668,100.0000,40.0000,0.0000,70.0000,149.1023,144.1250,150.4498,137.8915,1035340332.0763,854422214.0000
146.7833,143.8791,145.7323,144.6376,0.1063,1.2938,1.1876,27.1790,10.6985,50.8049,53.0601,17.0247,9.8621,-147.9021,28.1877,0.0000,50.0000,5.0000,75.0000,148.8906,144.6761,150.5859,137.1724,1036815337.5165,858911361.0000
146.8909,143.4949,145.9295,144.6158,0.3034,1.4644,1.1610,42.9606,25.4058,53.0582,53.9597,18.8350,10.2335,-108.6947,42.5009,0.0000,60.0000,0.0000,80.0000,148.6767,145.1050,150.7909,136.1989,1041032723.5805,863753545.0000
146.6965,143.0327,146.0938,144.5553,0.5404,1.6256,1.0852,57.7847,45.4327,59.4297,56.3992,20.8965,10.6000,-5.7005,65.0080,0.0000,70.0000,5.0000,85.0000,149.3785,144.0145,150.9824,135.0830,1044944723.6268,869428700.0000
146.1293,142.6159,146.0886,144.3909,0.7632,1.7133,0.9501,67.7574,58.0431,71.7153,60.5194,23.0266,10.9493,64.5745,95.5217,0.0000,80.0000,10.0000,90.0000,150.7557,141.5029,150.7470,134.4849,1047049528.9863,874834567.0000
145.4269,142.1331,145.7555,144.0544,0.8914,1.6506,0.7593,76.6092,69.8784,75.4856,61.6684,23.0521,10.8137,57.7869,99.5387,10.0000,90.0000,15.0000,95.0000,150.9921,139.8618,150.1724,134.0937,1050855455.6074,881400836.0000
144.7620,141.7804,145.2608,143.6410,0.9701,1.5065,0.5364,81.3128,75.3508,74.6769,61.1960,23.4088,10.7509,87.3757,133.2665,20.0000,100.0000,20.0000,100.0000,150.5322,138.9918,149.3687,134.1921,1046772680.4028,875490643.0000
144.0823,141.4672,144.7153,143.2121,1.0338,1.3277,0.2939,85.3958,84.5986,74.2809,60.9590,21.8549,10.2955,84.3396,142.5891,30.0000,90.0000,25.0000,95.0000,149.9018,138.2629,148.5500,134.3844,1051115187.5810,869914761.0000
143.4293,141.1826,144.0793,142.7526,1.0589,1.0943,0.0354,84.9891,83.9892,73.6179,60.5502,20.9693,10.0456,109.2855,170.9433,0.0000,100.0000,30.0000,100.0000,148.9935,137.8651,147.6949,134.6703,1049641560.6740,863725528.0000
142.6026,140.8896,143.3567,142.2707,1.0348,0.8056,-0.2293,81.0903,87.5996,73.3707,60.3926,19.6765,9.7221,111.8526,175.0473,0.0000,90.0000,35.0000,95.0000,148.0578,137.1474,146.7652,135.0140,1051885481.4826,856285159.0000
141.7276,140.6316,142.4955,141.7484,0.9234,0.4354,-0.4880,71.3992,83.3785,70.9458,58.8466,18.9976,9.5908,170.7254,214.6437,0.0000,100.0000,40.0000,100.0000,146.7191,136.7361,145.7786,135.4847,1043254548.1849,847027787.0000
140.9749,140.4442,141.6599,141.2740,0.7748,0.0560,-0.7188,63.7479,72.2927,70.1044,58.3157,16.4485,9.1000,209.2786,182.3835,10.0000,100.0000,45.0000,100.0000,145.2229,136.7269,144.9970,135.8914,1051493381.6328,838531490.0000
140.0989,140.1152,140.7132,140.7849,0.5176,-0.3950,-0.9125,63.7069,58.5264,62.2645,53.8032,14.6290,8.8878,151.8293,122.7706,0.0000,100.0000,50.0000,100.0000,143.4178,136.7801,143.9286,136.3018,1046287480.8579,831091093.0000
139.3689,139.9643,140.1501,140.5258,0.3493,-0.6926,-1.0419,72.0319,60.4245,49.8640,48.2230,13.7811,8.9835,48.7462,17.4008,10.0000,90.0000,55.0000,0.0000,142.8063,135.9316,143.4987,136.4299,1045253221.9312,824140873.0000
139.1026,139.8903,140.0845,140.5343,0.3522,-0.7771,-1.1293,79.7079,72.1698,50.4951,48.4579,13.9974,9.0140,72.0082,25.4466,20.0000,100.0000,60.0000,0.0000,142.5777,135.6275,143.4432,136.3374,1043946065.0435,828418841.0000
138.8392,140.1522,139.9781,140.5312,0.3316,-0.8857,-1.2173,82.9308,83.5014,54.5321,49.9611,14.2377,9.0461,104.6988,22.3223,30.0000,0.0000,65.0000,5.0000,142.2297,135.4487,144.5394,135.7650,1043990771.3252,834156147.0000
138.7988,140.2849,139.6770,140.4468,0.2103,-1.0899,-1.3002,80.5041,83.4524,52.6995,49.1543,15.6606,9.3052,94.1457,9.9767,40.0000,10.0000,70.0000,10.0000,142.0771,135.5205,144.9581,135.6117,1038622000.4682,827898752.0000
138.8520,140.4782,139.4011,140.3971,0.0604,-1.2923,-1.3528,72.1673,81.8387,53.2979,49.3885,17.2415,9.5779,98.7513,8.9242,50.0000,0.0000,75.0000,15.0000,142.2803,135.4238,145.5438,135.4126,1037596325.6507,833519450.0000
138.9359,140.6913,139.0353,140.3287,-0.1772,-1.5451,-1.3679,57.0686,76.2213,44.5331,45.5806,18.6732,9.9916,7.6500,-48.7756,60.0000,10.0000,80.0000,20.0000,142.6072,135.2646,146.1759,135.2068,1036586992.8748,827365776.0000
139.1766,140.9754,139.0289,140.4618,-0.3197,-1.6433,-1.3236,38.9216,58.4419,41.6395,44.4144,19.2539,10.0193,-16.2158,-66.9368,70.0000,20.0000,85.0000,25.0000,143.1529,135.2003,146.6777,135.2731,1037371514.3453,822215222.0000
139.5357,141.3833,139.1504,140.6702,-0.4418,-1.6854,-1.2436,25.2290,36.5425,42.4847,44.8009,19.3868,9.9496,-49.5937,-93.4728,80.0000,30.0000,90.0000,30.0000,143.8319,135.2394,147.4682,135.2985,1040586472.8546,828412171.0000
139.9135,141.7592,139.2441,140.8746,-0.6066,-1.7398,-1.1332,20.3361,21.7804,34.9239,41.7378,19.1277,9.7966,-90.3852,-126.3898,90.0000,40.0000,95.0000,35.0000,144.5132,135.3137,148.0663,135.4521,1034750340.7800,820679296.0000
140.1315,142.1612,139.7072,141.2656,-0.6428,-1.6243,-0.9815,21.7378,17.3642,28.3678,39.2608,17.3442,9.3488,-135.6963,-163.6041,100.0000,50.0000,100.0000,40.0000,144.3820,135.8810,148.2662,136.0562,1033515504.2700,815369499.0000
140.5596,142.7008,140.5429,141.8255,-0.5088,-1.3296,-0.8208,30.5060,21.8637,32.8754,41.8147,15.2484,8.8558,-146.0016,-152.0239,100.0000,0.0000,100.0000,45.0000,143.7741,137.3452,148.4082,136.9934,1038495625.9702,828218213.0000
140.6780,143.0608,141.1565,142.2511,-0.4274,-1.1210,-0.6936,42.4387,25.9855,33.2590,42.0241,13.1810,8.4117,-163.7808,-145.5760,100.0000,0.0000,100.0000,50.0000,143.5427,137.8133,148.3766,137.7451,1035483796.0087,835637599.0000
141.4652,143.3109,141.8735,142.7060,-0.2667,-0.8535,-0.5868,54.0458,43.6688,42.2505,46.5091,11.4824,8.1152,-26.6422,-70.5106,40.0000,10.0000,70.0000,55.0000,145.0995,137.8310,148.0801,138.5417,1038488061.1621,843846103.0000
141.7710,143.3948,142.0835,142.8931,-0.2849,-0.8050,-0.5201,57.4516,57.6616,44.1222,47.3459,12.1869,8.4504,-46.2735,-83.3120,50.0000,20.0000,75.0000,60.0000,145.6776,137.8644,148.0511,138.7384,1042886311.0425,849766824.0000
142.1045,143.4431,142.2240,143.0449,-0.3358,-0.7846,-0.4489,50.7281,60.8070,45.6326,48.0275,12.5943,8.7248,-4.9458,-44.4903,60.0000,30.0000,80.0000,65.0000,146.3953,137.8136,148.0374,138.8488,1039354605.3857,855048182.0000
142.4468,143.5349,142.2992,143.1669,-0.4265,-0.7914,-0.3650,39.8270,53.8862,43.9853,47.3401,13.9791,9.1401,-52.9585,-92.5011,70.0000,40.0000,85.0000,70.0000,147.1404,137.7532,148.0740,138.9957,1046177495.8040,842841242.0000
142.7743,143.6949,142.4832,143.3454,-0.4880,-0.7464,-0.2583,26.0820,37.4910,45.7992,48.2201,14.0142,9.3458,-27.1528,-59.9125,80.0000,50.0000,90.0000,0.0000,147.6049,137.9436,148.1567,139.2331,1044455859.6377,847508328.0000
143.2310,143.8905,142.5744,143.4794,-0.6029,-0.7393,-0.1363,21.4028,28.1037,47.0591,48.8423,15.2457,9.8349,-39.2751,-71.3621,90.0000,60.0000,95.0000,0.0000,148.5491,137.9129,148.3934,139.3875,1046675636.8205,852600758.0000
143.6049,144.1378,142.5894,143.5817,-0.7781,-0.7637,0.0144,18.7616,12.6513,35.3894,43.8183,16.6141,10.3496,-147.6188,-203.0499,100.0000,70.0000,100.0000,5.0000,149.1860,138.0238,148.8482,139.4273,1044587842.6054,845021779.0000
144.1909,144.5395,143.3115,144.0282,-0.6702,-0.4613,0.2089,24.3842,23.4534,37.4738,44.9952,15.4506,10.3450,-201.7377,-217.7332,100.0000,80.0000,100.0000,10.0000,149.0405,139.3413,148.9025,140.1765,1042547657.1324,853671016.0000
144.8419,144.7597,143.9966,144.4282,-0.5354,-0.1590,0.3765,25.5703,20.1801,32.3756,42.9239,14.6956,10.4828,-280.0461,-182.5643,100.0000,90.0000,100.0000,15.0000,149.1009,140.5830,148.6489,140.8705,1041762648.3799,844985274.0000
145.4437,145.0181,145.1147,145.0032,-0.1526,0.3577,0.5103,30.6770,29.5192,53.7176,53.2349,14.1381,10.7027,102.2786,70.5363,0.0000,100.0000,50.0000,20.0000,147.1423,143.7451,147.8856,142.1505,1053330216.6242,856892233.0000
145.1566,144.9351,144.9620,144.9192,-0.2325,0.3159,0.5485,38.5903,27.0115,45.0638,50.2186,12.7738,10.4975,-6.2638,-0.0570,10.0000,80.0000,55.0000,25.0000,147.3993,142.9140,147.8032,142.0670,1056362382.2714,846794827.0000
145.0185,145.0394,145.1787,145.0173,-0.1638,0.4428,0.6066,51.8157,35.5002,48.6692,51.6107,11.7972,10.3985,-11.2102,-20.8756,20.0000,90.0000,60.0000,30.0000,147.6659,142.3711,147.9136,142.1651,1063219353.3362,855041119.0000
144.7818,145.0836,145.2661,145.0417,-0.1305,0.5170,0.6476,65.6675,53.2592,51.0756,52.5157,12.2003,10.5925,69.4370,48.7283,30.0000,100.0000,65.0000,35.0000,147.8587,141.7048,147.9681,142.1991,1062452014.6670,862593347.0000
144.6230,145.0473,145.2566,145.0136,-0.1293,0.5509,0.6802,74.4830,66.6876,48.6165,51.6495,11.6478,10.6187,24.2527,-9.4903,40.0000,60.0000,70.0000,40.0000,147.7384,141.5076,147.9378,142.1569,1067698020.2316,852869044.0000
144.6155,145.0632,145.3700,145.0418,-0.0691,0.6434,0.7125,78.2665,77.0558,57.3564,54.8513,12.1787,10.8664,88.7833,63.9762,50.0000,0.0000,75.0000,45.0000,147.7301,141.5009,147.9504,142.1760,1069132715.9945,861038026.0000
144.5499,145.0539,145.0877,144.8735,-0.1704,0.5593,0.7298,74.5655,79.7056,55.8688,54.2905,11.7822,10.9532,55.8360,29.2155,60.0000,0.0000,80.0000,50.0000,147.5151,141.5847,147.9218,142.1860,1065103683.2881,854699957.0000
144.6707,145.0041,144.8304,144.7291,-0.2884,0.4840,0.7724,60.8491,78.0380,51.8641,52.8149,12.0234,11.1767,14.5736,6.0132,70.0000,10.0000,85.0000,55.0000,147.9807,141.3607,147.8216,142.1865,1059574532.2320,848626062.0000
144.8882,145.0075,144.7483,144.6795,-0.3572,0.4873,0.8445,39.4668,65.9529,58.9496,55.3113,12.2998,11.4137,39.6765,46.1327,80.0000,20.0000,90.0000,60.0000,148.5733,141.2030,147.8262,142.1888,1059495454.8668,854767737.0000
144.6775,145.0197,144.3059,144.4627,-0.6060,0.3278,0.9338,20.2811,38.5565,52.2506,52.8980,12.6068,11.6631,11.2270,-9.0045,90.0000,30.0000,95.0000,65.0000,148.1501,141.2049,147.8702,142.1692,1053529965.1340,846263741.0000
144.5924,145.1295,144.1555,144.4079,-0.7872,0.2981,1.0853,13.3600,13.8908,42.3580,49.8943,13.8627,12.1158,-99.0032,-165.4262,100.0000,40.0000,100.0000,70.0000,148.0726,141.1123,148.1311,142.1279,1053476142.8309,840074176.0000
144.7136,145.3982,144.4275,144.5634,-0.8172,0.4648,1.2821,19.9057,8.3960,40.6008,49.4081,12.9942,12.4418,-90.1439,-140.6014,30.0000,50.0000,65.0000,0.0000,148.0347,141.3924,148.5242,142.2723,1048082953.4701,832126318.0000
145.0602,145.8253,144.8324,144.7695,-0.7823,0.7041,1.4864,34.2486,17.7932,39.6474,49.1381,12.9378,12.9897,-124.7070,-148.6038,40.0000,60.0000,70.0000,0.0000,148.1440,141.9764,149.5791,142.0715,1053435955.8078,825055068.0000
145.3854,146.2896,145.3689,145.0170,-0.6637,1.0182,1.6819,52.4388,33.5280,44.0729,50.9330,12.7359,13.5418,-99.7238,-100.0007,50.0000,70.0000,75.0000,0.0000,147.9239,142.8470,150.5112,142.0681,1057867039.6819,831192532.0000
145.4717,146.7207,145.7351,145.1534,-0.5761,1.2717,1.8479,65.9105,51.4245,47.5573,52.2556,13.0048,14.2368,-12.8961,-48.8167,60.0000,80.0000,80.0000,5.0000,147.8303,143.1130,151.5253,141.9161,1060062398.9325,837729824.0000
145.5108,146.9808,145.9715,145.2041,-0.5118,1.4801,1.9919,68.8596,72.3640,52.7415,54.0991,14.2935,14.7816,62.4004,-19.0920,70.0000,90.0000,85.0000,10.0000,147.8277,143.1940,151.8758,142.0857,1064271878.8383,843440075.0000
145.5579,147.0131,145.9687,145.1220,-0.5291,1.5908,2.1199,54.1584,73.9431,59.2484,56.2079,15.2175,15.1780,207.4423,44.3387,80.0000,100.0000,90.0000,15.0000,147.9296,143.1861,151.8899,142.1363,1067573477.4131,849545771.0000
145.3374,147.0694,145.6388,144.8766,-0.6928,1.5593,2.2521,38.7814,60.2717,59.0057,56.1213,14.5944,15.2600,52.4639,-40.4963,90.0000,20.0000,95.0000,20.0000,147.3454,143.3295,151.9911,142.1478,1074681047.4400,842157639.0000
145.1268,147.1468,145.2529,144.6136,-0.9208,1.5045,2.4253,29.9354,28.2605,49.5360,53.0308,15.9951,15.7741,-186.8929,-116.3868,100.0000,30.0000,100.0000,25.0000,146.6086,143.6451,152.1335,142.1601,1064516477.3672,831821515.0000
145.3619,147.2462,145.3909,144.6117,-0.9636,1.6919,2.6555,33.6184,27.8120,47.5499,52.4513,15.5133,16.4757,-146.3344,-98.9497,100.0000,0.0000,0.0000,30.0000,147.1661,143.5578,152.1061,142.3864,1058118237.4330,824952239.0000
145.6666,147.2722,145.6706,144.6621,-0.9391,1.9574,2.8964,35.0158,33.7338,47.5829,52.4633,16.3225,17.1938,-74.9456,-69.6213,30.0000,0.0000,5.0000,35.0000,147.5640,143.7692,152.0704,142.4740,1059777154.8130,831919692.0000
146.0829,147.2178,146.0102,144.7168,-0.8645,2.2667,3.1312,35.8126,39.3094,54.2706,54.8218,18.1044,17.7825,-6.5491,-34.0200,40.0000,0.0000,0.0000,40.0000,148.2654,143.9005,152.1785,142.2571,1066344278.6007,838954378.0000
146.5904,146.7604,145.9964,144.5742,-0.9152,2.4321,3.3473,35.1292,32.0041,53.0342,54.4167,19.1414,18.2216,-51.4106,-30.0142,50.0000,0.0000,5.0000,45.0000,150.3306,142.8501,153.4467,140.0740,1066344278.5976,833068969.0000
147.1938,146.3945,146.0688,144.4587,-0.9274,2.6488,3.5761,35.0884,36.1242,49.7219,53.3404,21.0448,18.8109,-75.0062,-31.3160,60.0000,0.0000,0.0000,50.0000,151.9539,142.4338,154.0150,138.7739,1065138868.6690,828356912.0000
147.9697,146.1824,146.3990,144.4456,-0.8105,2.9974,3.8080,30.9540,37.2591,51.1553,53.8739,23.1597,19.4311,-62.4100,-6.0264,70.0000,10.0000,0.0000,55.0000,153.2730,142.6664,154.2176,138.1472,1068573955.4524,833927323.0000
148.4507,145.6632,146.6958,144.3806,-0.6606,3.3500,4.0106,25.3659,31.8818,55.3142,55.3991,24.7941,19.9468,-52.4607,18.2132,80.0000,20.0000,0.0000,60.0000,153.4775,143.4239,155.1342,136.1921,1074546821.3271,840117384.0000
148.4683,145.1861,146.7495,144.1624,-0.5661,3.6096,4.1758,20.9872,23.7211,52.2904,54.3352,26.1412,20.4003,-95.2381,1.2819,90.0000,30.0000,0.0000,65.0000,153.4682,143.4685,155.3831,134.9891,1075834532.1051,833556191.0000
148.8014,144.4955,147.0829,144.0480,-0.3061,4.0112,4.3173,23.3670,20.4947,52.3422,54.3553,28.7069,21.0807,-116.3758,11.8358,100.0000,40.0000,0.0000,70.0000,153.3197,144.2831,156.3226,132.6683,1074496678.2957,840751675.0000
149.1668,143.7539,147.4860,143.9195,0.0696,4.4634,4.3938,33.5820,18.7459,56.7740,56.0733,31.5578,21.7969,-108.2734,30.1889,0.0000,50.0000,0.0000,75.0000,153.0263,145.3074,157.0613,130.4465,1074192207.0839,848058984.0000
149.1306,142.7140,147.5977,143.5970,0.4247,4.8011,4.3764,52.3103,30.8603,57.2728,56.2664,34.4986,22.5020,-66.1152,47.2776,0.0000,60.0000,5.0000,80.0000,153.0772,145.1839,157.9588,127.4692,1062902643.0316,862885038.0000
148.8778,141.7780,147.6907,143.2199,0.8721,5.1424,4.2702,67.9634,51.1399,60.0008,57.3450,36.5210,22.9799,-2.8432,64.6547,10.0000,70.0000,10.0000,85.0000,153.5491,144.2065,158.0739,125.4821,1064067072.9399,872162915.0000
148.3527,140.8777,147.5541,142.6845,1.3362,5.3884,4.0522,75.7777,74.9308,67.2730,60.1054,37.7371,23.2736,85.3762,97.3330,0.0000,80.0000,0.0000,90.0000,154.1965,142.5090,157.6151,124.1403,1067703332.9865,880718821.0000
146.9303,139.3529,146.7557,141.7938,1.6167,5.3349,3.7182,76.0635,77.8194,68.7469,60.6505,36.5508,23.1075,96.0285,107.8291,10.0000,90.0000,0.0000,95.0000,155.6018,138.2588,157.5621,121.1437,1074100453.1709,889639975.0000
145.5951,137.9672,145.6559,140.7505,1.8181,5.1321,3.3140,77.7802,74.5829,70.3284,61.2524,35.2326,22.9327,117.7459,121.6636,0.0000,100.0000,0.0000,100.0000,154.9959,136.1943,156.4219,119.5126,1074816100.5147,898292802.0000
144.3950,136.1985,144.1701,139.5304,1.8743,4.7337,2.8595,83.6013,75.7881,67.7389,59.7825,33.7237,22.7403,104.6228,115.2484,0.0000,100.0000,0.0000,100.0000,153.0811,135.7090,155.5617,116.8353,1073779235.8376,887600135.0000
142.8756,134.5424,142.9028,138.4416,2.0169,4.4078,2.3909,90.3210,82.9698,64.0278,57.7843,32.5454,22.6988,71.5605,97.5320,0.0000,90.0000,0.0000,95.0000,152.4657,133.2856,154.5973,114.4876,1076416976.6642,876099585.0000
141.9039,132.6547,142.0744,137.5797,2.3711,4.2578,1.8867,93.3418,92.0461,68.2776,59.4720,32.1811,22.9419,110.0166,116.3773,0.0000,100.0000,5.0000,100.0000,151.7413,132.0664,154.8014,110.5080,1079170367.2673,886044184.0000
140.1895,131.0981,140.6287,136.4217,2.5121,3.8059,1.2939,87.8571,95.9471,69.0026,59.7636,30.7756,23.0015,132.7622,129.1576,0.0000,100.0000,10.0000,100.0000,150.7260,129.6531,152.9227,109.2735,1078120289.2572,898267092.0000
138.3410,129.8750,138.7856,135.1058,2.4731,3.1389,0.6659,77.9701,92.0322,66.8773,58.4644,29.3871,23.1219,128.0665,131.1983,0.0000,100.0000,15.0000,100.0000,148.5821,128.0998,150.2611,109.4889,1069468237.5536,887350952.0000
136.2974,129.1545,137.0444,133.8937,2.4288,2.4764,0.0476,70.3365,75.5921,65.0317,57.3452,28.2386,23.3813,112.5516,129.6340,10.0000,100.0000,20.0000,100.0000,147.2453,125.3496,148.0892,110.2198,1063105604.4604,875198896.0000
134.6781,128.6123,135.3539,132.7613,2.3547,1.7951,-0.5596,71.4786,66.2860,63.5494,56.4410,27.6757,23.8888,121.3579,140.6809,20.0000,100.0000,25.0000,100.0000,144.9752,124.3811,146.3223,110.9023,1052522589.9951,863248567.0000
133.4027,127.6865,133.6426,131.6777,2.2104,1.0621,-1.1483,78.2174,69.1314,57.2917,52.7897,26.7842,24.3655,58.3810,97.6487,0.0000,90.0000,30.0000,95.0000,142.2976,124.5077,144.1733,111.1997,1050102726.0062,849426632.0000
131.7755,127.4181,132.9137,131.1257,2.4363,0.7354,-1.7009,82.9036,79.0183,59.4334,53.7887,27.4476,25.4000,109.3313,136.5746,0.0000,100.0000,35.0000,100.0000,143.1164,120.4345,143.4636,111.3726,1049634565.0107,857563716.0000
130.3394,126.6432,131.7050,130.3649,2.4721,0.1621,-2.3099,85.4725,86.5026,62.3501,55.1677,26.9259,26.2204,132.4636,148.3320,0.0000,100.0000,40.0000,100.0000,141.6221,119.0566,141.9830,111.3035,1056645926.2742,868686678.0000
128.0020,126.0819,129.7858,129.3148,2.1535,-0.7744,-2.9279,81.4146,83.1898,56.9342,51.8271,26.6984,27.2031,116.8000,129.3838,0.0000,100.0000,45.0000,100.0000,139.7047,116.2992,140.1439,112.0199,1048630660.0516,857931419.0000
126.2093,126.2857,128.6985,128.7501,2.0843,-1.3820,-3.4663,77.4600,86.7250,59.9982,53.3158,27.0253,28.4339,132.3485,126.6919,0.0000,100.0000,50.0000,5.0000,138.7348,113.6837,140.9455,111.6258,1059123284.8973,869490269.0000
123.4056,126.1230,126.8731,127.8909,1.6226,-2.3648,-3.9874,73.6660,74.3290,54.6078,49.9684,27.6808,29.8293,91.1057,62.9928,10.0000,70.0000,55.0000,0.0000,137.5407,109.2704,140.3742,111.8719,1050814830.1247,854501927.0000
122.0067,126.5080,125.8590,127.5177,1.3657,-3.0273,-4.3930,76.3206,71.3259,53.5806,49.3387,30.3476,30.8669,90.1830,30.2779,20.0000,80.0000,60.0000,5.0000,135.4371,108.5762,141.6977,111.3184,1044635911.6216,844433740.0000
121.4091,126.9420,124.8416,127.2103,1.0074,-3.7271,-4.7345,82.1244,75.3431,49.1761,46.6231,33.5901,31.8713,52.8917,-13.8395,30.0000,90.0000,65.0000,0.0000,133.7755,109.0427,143.0256,110.8585,1035951265.7523,832842815.0000
122.0115,127.6606,124.5429,127.3182,0.8531,-4.1332,-4.9863,80.4239,82.2929,51.5284,47.9278,36.0647,32.4955,92.0754,22.6257,40.0000,0.0000,70.0000,5.0000,135.7599,108.2632,144.7946,110.5266,1030915760.7270,845444899.0000
122.5464,127.8790,123.6727,127.1982,0.3768,-4.8228,-5.1996,72.1798,88.7373,53.3909,48.9829,39.7627,33.5407,78.2310,11.9080,50.0000,10.0000,75.0000,10.0000,137.6097,107.4831,145.1589,110.5991,1040635235.3746,861162678.0000
121.9704,128.2224,122.2000,126.8716,-0.5265,-5.8203,-5.2938,52.0020,70.2414,43.8145,42.7044,43.8722,34.4378,-8.8387,-65.3807,60.0000,20.0000,80.0000,15.0000,136.2223,107.7185,145.9482,110.4965,1025520630.0198,839508420.0000
123.0607,128.7769,122.5442,127.5265,-0.8642,-6.0264,-5.1622,34.6338,57.5605,46.8112,44.5057,45.7487,34.5422,-6.2943,-64.2578,70.0000,30.0000,85.0000,0.0000,138.3710,107.7505,146.2120,111.3417,1028759950.9351,851638643.0000
122.9471,129.3916,122.2226,127.8986,-1.5958,-6.5419,-4.9461,20.8726,28.2041,38.9035,39.3996,47.5853,34.5771,-61.7786,-118.8177,80.0000,0.0000,90.0000,0.0000,138.2449,107.6493,146.9748,111.8083,1016069946.2495,836572065.0000
124.1618,130.5808,123.3904,129.0492,-1.8424,-6.3896,-4.5472,25.8088,18.1368,38.6516,39.2366,48.1065,34.1513,-109.7348,-163.4761,90.0000,0.0000,95.0000,0.0000,139.2957,109.0279,147.8567,113.3049,1019652212.2232,822589672.0000
126.3621,131.8284,124.8656,130.3437,-1.9937,-6.0803,-4.0866,42.6921,16.2770,29.0284,32.9790,46.2979,33.0002,-206.8316,-242.1847,100.0000,10.0000,100.0000,0.0000,142.8813,109.8429,148.5234,115.1334,1004916891.9648,804998434.0000
128.8405,133.5315,128.4189,132.6035,-1.2070,-4.7951,-3.5881,59.2909,43.0125,34.2980,36.9088,43.6409,31.5995,-166.1249,-181.3074,100.0000,0.0000,100.0000,0.0000,140.9777,116.7034,147.1857,119.8772,1016957017.1066,825803062.0000
131.0094,134.9554,130.8570,134.1988,-0.6714,-3.9578,-3.2864,63.5029,68.7867,39.5911,40.6768,41.8669,30.5913,-76.0011,-107.3362,70.0000,10.0000,85.0000,5.0000,141.9170,120.1019,147.4978,122.4130,1029259119.0396,845584162.0000
132.4749,135.9526,132.2783,135.2238,-0.4271,-3.5456,-3.1185,50.0293,66.0735,46.7670,45.5581,41.6974,30.1235,-25.4069,-69.9066,80.0000,0.0000,90.0000,10.0000,143.4078,121.5421,148.1664,123.7389,1043970193.7189,864056591.0000
133.3096,136.5902,132.2933,135.5410,-0.7452,-3.7570,-3.0118,35.0743,55.6486,48.3938,46.6541,42.3287,29.8688,-25.7089,-69.8413,90.0000,10.0000,95.0000,0.0000,145.2611,121.3581,149.2781,123.9023,1030026509.6113,881574288.0000
133.2116,137.1577,131.9569,135.7235,-1.3092,-4.1347,-2.8255,26.1102,28.3658,36.9356,38.4963,43.0303,29.6007,-120.6396,-151.3982,100.0000,20.0000,100.0000,5.0000,145.1613,121.2620,150.3038,124.0115,1011877530.3254,862665584.0000
134.4744,138.2367,133.6051,136.9007,-1.1149,-3.6130,-2.4981,29.2151,21.2086,43.5173,43.2521,41.6678,28.7077,-105.4213,-129.1471,90.0000,30.0000,95.0000,0.0000,145.0855,123.8632,150.5812,125.8921,1015085418.7569,881497385.0000
134.4930,138.9630,134.0609,137.4635,-1.3894,-3.6088,-2.2194,43.8300,28.7562,29.4934,33.5850,40.6698,27.9480,-194.9758,-188.5788,100.0000,0.0000,100.0000,0.0000,145.0842,123.9018,151.3587,126.5673,997471077.5568,861419773.0000
135.8360,140.1730,136.5511,139.0013,-0.7932,-2.6652,-1.8721,56.8778,37.6804,35.1446,38.0116,38.7015,26.9006,-120.5341,-128.7095,20.0000,0.0000,60.0000,0.0000,143.0518,128.6203,150.6132,129.7328,1014767483.5010,882947289.0000
136.9998,141.1138,138.2036,140.0419,-0.3857,-2.0595,-1.6738,73.5135,65.0532,47.8521,47.0917,38.3025,26.4355,-4.2785,-68.0845,30.0000,0.0000,65.0000,5.0000,143.1845,130.8152,150.7593,131.4682,1030567172.6376,900172514.0000
137.2947,141.5662,138.0812,140.1775,-0.6605,-2.2379,-1.5774,75.0527,67.8997,37.0218,39.8821,38.8661,26.2642,-70.3791,-109.9006,40.0000,0.0000,70.0000,0.0000,144.0414,130.5480,151.5690,131.5635,1018891910.5663,887477722.0000
138.2224,142.2749,139.0636,140.8635,-0.5020,-1.9143,-1.4123,72.3616,87.5877,46.3314,46.3294,37.5209,25.5357,-3.7929,-66.8305,50.0000,0.0000,75.0000,0.0000,145.2600,131.1848,151.9393,132.6105,1023815733.6581,901322354.0000
