SMA-10,SMA-20,EMA-10,EMA-20,MACD_Hist-10,MACD-10,MACD_Signal-10,SlowK,SlowD,RSI-10,RSI-20,ADX-10,ADX-20,CCI-10,CCI-20,Aroon Down-10,Aroon Up-10,Aroon Up-20,Aroon Down-20,Real Upper Band-10,Real Lower Band-10,Real Upper Band-20,Real Lower Band-20,Chaikin A/D,OBV
53.0372,51.4293,52.3737,51.9287,0.0602,0.5044,0.4442,11.1738,21.6701,45.9586,49.2768,24.9565,12.8754,-223.7469,-20.9189,0.0000,40.0000,70.0000,35.0000,54.4262,51.6482,54.9205,47.9381,-5156259.6866,-87411000.0000
52.9555,51.4176,52.5858,51.9823,0.2030,0.6322,0.4292,17.5913,31.8475,54.4043,53.4458,27.0137,13.5514,-92.4178,40.1787,10.0000,50.0000,75.0000,40.0000,54.7521,51.1588,54.9104,47.9248,3135549.5448,-77241800.0000
52.7868,51.2863,52.5870,51.9193,0.2895,0.6679,0.3784,36.2454,48.6233,53.1044,52.8102,27.7632,13.5820,-35.1026,52.6558,0.0000,60.0000,80.0000,45.0000,54.9681,50.6055,54.7918,47.7807,6660964.3106,-70592600.0000
52.4780,51.1938,52.6317,51.8702,0.4175,0.7235,0.3060,41.7058,60.4109,65.7589,58.5016,28.5802,13.6109,21.2284,73.4759,0.0000,70.0000,85.0000,50.0000,55.5081,49.4479,54.6760,47.7116,6421432.4423,-63326800.0000
51.9752,51.0462,52.3620,51.6623,0.4338,0.6354,0.2017,67.9186,75.2553,62.1512,56.5232,28.4681,13.4210,66.3077,112.8706,10.0000,80.0000,90.0000,55.0000,55.5503,48.4002,54.3097,47.7828,13188112.6362,-52795200.0000
51.5743,50.9132,52.1765,51.5008,0.4866,0.5798,0.0932,71.6084,80.2542,64.9858,57.7258,27.4677,13.0340,62.7116,119.5194,20.0000,90.0000,95.0000,60.0000,55.4018,47.7468,54.0287,47.7978,8683052.4600,-61572300.0000
51.2493,50.8237,51.8834,51.2908,0.4984,0.4700,-0.0284,86.2389,86.3296,66.7734,58.4970,26.8276,12.7708,111.8088,194.7826,30.0000,100.0000,100.0000,65.0000,54.9178,47.5808,53.7333,47.9141,17701631.0312,-52219700.0000
50.7919,50.7176,51.4820,51.0383,0.4562,0.3031,-0.1530,82.9153,88.7179,63.6213,56.5679,25.3406,12.3229,82.2981,141.7909,40.0000,80.0000,90.0000,70.0000,54.2645,47.3194,53.3423,48.0929,5076231.0312,-64845100.0000
50.4864,50.6482,51.1427,50.8309,0.4222,0.1552,-0.2671,89.8345,92.8581,65.6498,57.4865,25.5021,12.4104,107.4980,165.4232,50.0000,90.0000,95.0000,75.0000,53.6488,47.3239,53.0942,48.2022,-1134000.3200,-73891500.0000
50.1367,50.5506,50.6733,50.5757,0.3116,-0.0611,-0.3726,93.4038,88.4600,67.5369,58.3633,25.0351,12.3629,174.6244,222.2082,60.0000,100.0000,100.0000,80.0000,52.7168,47.5565,52.7119,48.3893,-4231677.7852,-63418400.0000
49.8214,50.4066,50.0461,50.2684,0.0899,-0.3606,-0.4505,95.3361,73.2035,52.8268,49.5530,23.9252,12.1836,222.9830,185.6080,70.0000,100.0000,100.0000,85.0000,51.1498,48.4930,52.0962,48.7169,-3963135.4960,-74213800.0000
49.8798,50.3547,49.9227,50.2333,0.0299,-0.4432,-0.4730,76.6400,47.5481,55.0937,50.5788,23.2749,12.1878,150.7646,78.8203,80.0000,100.0000,20.0000,90.0000,51.3804,48.3792,52.0805,48.6288,-17835005.0615,-89406800.0000
49.7857,50.2784,49.7069,50.1638,-0.0913,-0.5717,-0.4805,47.6345,30.8874,43.0749,44.6254,25.5760,12.5929,55.3499,-2.4117,90.0000,20.0000,25.0000,95.0000,51.1301,48.4413,52.0366,48.5202,-20862929.8791,-99524500.0000
49.9096,50.3274,49.7978,50.2549,-0.1074,-0.5650,-0.4577,18.3699,26.6110,38.6279,42.6511,27.6650,12.7604,-181.5441,-179.2213,100.0000,0.0000,30.0000,100.0000,51.2795,48.5398,52.0272,48.6276,-29888679.1374,-109977000.0000
50.1172,50.4263,50.0155,50.4062,-0.0686,-0.4994,-0.4308,26.6579,37.1768,40.8397,43.7937,24.1718,11.7523,-193.9540,-145.8094,100.0000,0.0000,35.0000,15.0000,51.3879,48.8465,51.9879,48.8648,-37989074.2592,-97203300.0000
50.2522,50.4679,50.1995,50.5345,-0.0324,-0.4460,-0.4137,34.8052,38.3333,47.8980,47.2308,22.1788,11.2268,-173.0305,-122.0672,100.0000,0.0000,40.0000,20.0000,51.3776,49.1267,51.9369,48.9988,-32025414.0808,-89084100.0000
50.3981,50.4847,50.1894,50.5649,-0.0735,-0.4790,-0.4056,50.0672,35.9206,37.5243,42.6676,20.3407,10.7619,-70.8647,-51.2242,100.0000,0.0000,45.0000,25.0000,51.8213,48.9750,51.9509,49.0186,-26746432.0296,-82442800.0000
50.6433,50.5301,50.4279,50.7174,-0.0121,-0.3993,-0.3872,30.1275,26.5561,43.2731,45.4348,18.5590,10.3334,-82.1309,-54.2032,90.0000,0.0000,50.0000,30.0000,51.9377,49.3490,51.8752,49.1851,-34233853.0822,-90572000.0000
50.8101,50.5528,50.5334,50.7979,0.0073,-0.3769,-0.3842,27.5672,24.9005,41.3938,44.6416,17.9496,10.1780,-84.9673,-52.0410,100.0000,10.0000,55.0000,35.0000,52.1350,49.4852,51.8733,49.2324,-32383906.7869,-84695700.0000
50.9645,50.5959,50.7056,50.9073,0.0629,-0.3231,-0.3860,21.9735,23.4023,45.4600,46.5710,17.1499,9.9945,-122.4417,-71.6841,100.0000,20.0000,60.0000,40.0000,52.1110,49.8179,51.8651,49.3268,-39041906.7869,-91353700.0000
50.9917,50.6105,50.7863,50.9667,0.0927,-0.3091,-0.4017,25.1607,27.3077,52.1152,49.5073,16.6515,9.8834,-75.8454,-5.1636,0.0000,30.0000,65.0000,45.0000,52.0898,49.8937,51.8744,49.3466,-34950483.8353,-85681500.0000
50.8295,50.5667,50.6976,50.9437,0.0523,-0.3726,-0.4249,23.0726,31.7137,40.6950,44.6631,16.9479,9.9399,-56.4230,-5.5111,0.0000,40.0000,0.0000,50.0000,52.2083,49.4508,51.8083,49.3251,-29810740.2180,-79063200.0000
50.7712,50.7011,50.8630,51.0480,0.1153,-0.3227,-0.4380,33.6899,45.9267,45.3009,46.6783,16.1918,9.8100,-43.6456,-32.2222,10.0000,50.0000,5.0000,55.0000,52.3310,49.2113,52.2026,49.1996,-31737023.2112,-85648400.0000
50.7452,50.7480,50.9355,51.1018,0.1530,-0.3138,-0.4668,38.3786,58.3153,48.3081,47.9339,15.3516,9.6734,-15.0031,-9.4660,20.0000,60.0000,10.0000,60.0000,52.3282,49.1622,52.2843,49.2118,-27529050.3857,-75721900.0000
50.7355,50.7447,50.9448,51.1237,0.1708,-0.3342,-0.5050,65.7117,76.4855,45.0236,46.5685,15.0758,9.6768,17.5642,22.3452,30.0000,70.0000,15.0000,65.0000,52.3159,49.1550,52.2800,49.2094,-19923421.8137,-67134900.0000
50.6836,50.7428,51.0354,51.1854,0.2286,-0.3191,-0.5477,70.8556,85.4172,55.3901,50.7025,14.7694,9.6804,57.4483,63.7118,40.0000,80.0000,0.0000,70.0000,52.3198,49.0474,52.2792,49.2063,-25734730.7200,-74810800.0000
50.5713,50.7669,50.8866,51.1308,0.1908,-0.4141,-0.6049,92.8893,90.7521,54.2849,50.2126,16.2535,10.1378,91.7594,82.1124,50.0000,90.0000,5.0000,75.0000,52.0592,49.0834,52.3765,49.1573,-18860030.7200,-67936100.0000
50.4169,50.7833,50.7351,51.0847,0.1372,-0.5154,-0.6526,92.5067,81.7188,54.7500,50.3939,17.9025,10.6192,114.6381,68.9419,60.0000,100.0000,10.0000,80.0000,51.7736,49.0603,52.4314,49.1352,-25908827.4581,-75390000.0000
50.2956,50.7922,50.5384,51.0283,0.0444,-0.6424,-0.6869,86.8605,62.2864,52.5071,49.3298,18.9789,11.0774,168.3217,68.1462,70.0000,100.0000,0.0000,85.0000,51.3921,49.1991,52.4602,49.1242,-23751255.8168,-69104900.0000
50.2274,50.8591,50.3686,50.9994,-0.0649,-0.7629,-0.6980,65.7894,41.3937,47.4343,46.9930,20.5824,11.6528,194.0448,34.6945,80.0000,100.0000,0.0000,90.0000,51.1332,49.3216,52.7019,49.0164,-26842335.3630,-74545200.0000
50.2293,51.0394,50.3139,51.0399,-0.1538,-0.8356,-0.6818,34.2093,31.4214,38.3817,43.1891,22.5865,12.2216,-60.2504,-84.7803,90.0000,70.0000,0.0000,95.0000,51.1384,49.3202,53.3875,48.6913,-32967492.5965,-82336400.0000
50.3039,51.3908,50.4806,51.1953,-0.1659,-0.8092,-0.6433,24.1825,35.9448,36.5609,42.4627,22.7805,12.2541,-255.5980,-134.8965,100.0000,0.0000,0.0000,100.0000,51.0974,49.5104,54.6691,48.1125,-41266992.5965,-90635900.0000
50.6311,51.7900,50.7276,51.3875,-0.1421,-0.7439,-0.6018,35.8723,45.5778,41.7415,45.0144,21.2363,11.9504,-94.4597,-83.6365,40.0000,10.0000,5.0000,70.0000,52.0581,49.2040,55.8404,47.7397,-47096161.2237,-79417500.0000
50.7508,52.1002,50.8276,51.5044,-0.1759,-0.7422,-0.5663,47.7795,45.9441,45.0225,46.5323,21.6800,12.1573,-3.8507,-59.3948,50.0000,20.0000,0.0000,75.0000,52.2389,49.2628,56.5682,47.6322,-41486961.2237,-73808300.0000
50.7540,52.4193,50.8345,51.5789,-0.2598,-0.7822,-0.5223,53.0815,39.9999,38.4962,43.8333,23.2195,12.5921,-50.7933,-72.0551,60.0000,30.0000,5.0000,80.0000,52.2425,49.2655,57.3566,47.4821,-33717503.3930,-65210100.0000
50.8019,52.6978,51.0160,51.7432,-0.2851,-0.7425,-0.4574,36.9712,29.3879,41.7284,45.4122,23.2944,12.7624,-74.2079,-78.1183,70.0000,0.0000,10.0000,85.0000,52.2218,49.3821,57.6897,47.7059,-40552716.7687,-73159200.0000
50.9625,52.9124,51.1123,51.8654,-0.3523,-0.7385,-0.3861,29.9471,24.9871,37.0243,43.5011,23.5595,12.9822,-77.3201,-79.8876,80.0000,10.0000,15.0000,90.0000,52.5939,49.3310,57.8911,47.9337,-37535844.0415,-64862800.0000
51.1496,53.1808,51.3541,52.0592,-0.3678,-0.6658,-0.2980,21.2455,23.0504,38.9652,44.5162,23.8541,13.2134,-81.5317,-84.0575,90.0000,20.0000,20.0000,95.0000,52.7366,49.5627,58.0861,48.2755,-38958395.5202,-72618000.0000
51.2888,53.3783,51.5646,52.2331,-0.3962,-0.6023,-0.2061,23.7689,28.7434,40.0200,45.0744,24.3848,13.5061,-139.3573,-100.7239,100.0000,0.0000,25.0000,100.0000,52.8345,49.7432,58.1368,48.6198,-34384996.5055,-80045200.0000
51.4909,53.4987,51.7743,52.4028,-0.4272,-0.5343,-0.1070,24.1369,37.6728,40.0792,45.1069,23.9665,13.6208,-101.2508,-90.2740,90.0000,0.0000,30.0000,95.0000,53.1577,49.8241,58.0910,48.9065,-33450255.5729,-72829000.0000
51.8496,53.5797,52.0278,52.5891,-0.4408,-0.4410,-0.0002,38.3246,46.6313,38.0170,44.1487,24.8322,14.0795,-157.6132,-105.8952,100.0000,0.0000,35.0000,100.0000,54.0745,49.6246,58.0217,49.1376,-31898728.7874,-66145500.0000
52.4776,53.6153,52.4096,52.8290,-0.3925,-0.2826,0.1100,50.5570,43.5038,48.9285,50.1351,25.0718,14.4248,-65.0507,-79.3983,70.0000,0.0000,40.0000,0.0000,55.8562,49.0991,57.9623,49.2683,-39575898.4842,-56401400.0000
52.9490,53.4793,52.3582,52.8488,-0.5217,-0.3136,0.2081,51.0123,31.3749,41.3539,46.7022,26.5277,15.0834,-49.2760,-63.8130,80.0000,10.0000,45.0000,0.0000,57.4244,48.4737,58.1012,48.8574,-32226398.4842,-49051900.0000
53.4495,53.3984,52.5545,52.9934,-0.5684,-0.2299,0.3385,28.9421,17.3436,36.6566,44.6927,27.3734,15.6277,-60.6570,-61.7150,90.0000,0.0000,50.0000,5.0000,58.2606,48.6384,58.2105,48.5862,-37214356.2315,-56806900.0000
54.0847,53.3984,52.9381,53.2213,-0.5345,-0.0539,0.4806,14.1703,10.3396,34.2389,43.6636,28.0241,16.1445,-90.7019,-80.7236,100.0000,10.0000,55.0000,10.0000,59.0192,49.1502,58.2105,48.5862,-42495960.9711,-64824300.0000
54.5936,53.4573,53.4805,53.5080,-0.4090,0.2052,0.6143,8.9183,6.2143,41.5417,48.0065,27.5246,16.4511,-84.9859,-56.8951,100.0000,20.0000,60.0000,15.0000,58.9604,50.2269,58.1534,48.7612,-41166275.2572,-55516500.0000
54.8623,53.4443,53.7678,53.6470,-0.3556,0.3609,0.7165,7.9302,5.5529,39.5407,47.1454,27.8179,17.0249,-87.6115,-38.1944,90.0000,30.0000,65.0000,20.0000,58.9238,50.8008,58.1558,48.7329,-34401230.4813,-47768500.0000
55.2120,53.4314,54.1837,53.8313,-0.2214,0.5840,0.8054,1.7943,12.6796,38.9135,46.8668,28.8942,17.8412,-134.1084,-53.3472,100.0000,40.0000,70.0000,25.0000,58.7616,51.6623,58.1612,48.7016,-39445535.6091,-56139900.0000
55.4677,53.4120,54.7136,54.0452,0.0094,0.8702,0.8608,6.9342,31.9487,42.3399,48.9933,29.4180,18.5666,-162.4443,-32.5810,100.0000,50.0000,75.0000,30.0000,58.2912,52.6443,58.1715,48.6524,-34250880.5371,-46707500.0000
55.5066,53.3246,55.1743,54.1931,0.2786,1.1370,0.8584,29.3103,55.4534,49.7382,53.3062,30.7997,19.5209,-156.1667,-8.4585,0.0000,60.0000,80.0000,35.0000,58.1801,52.8331,58.2003,48.4488,-25852982.0183,-37780600.0000
55.3098,53.1792,55.3862,54.1902,0.5115,1.3003,0.7888,59.6015,74.4552,65.0931,60.9522,32.8444,20.3774,21.7979,75.0832,0.0000,70.0000,85.0000,40.0000,58.5605,52.0590,58.1124,48.2459,-10146582.0175,-20449400.0000
54.7529,52.9590,55.1185,53.9375,0.5875,1.2484,0.6609,77.4483,84.1697,71.4977,63.7529,33.5588,20.2100,74.1166,111.0195,0.0000,80.0000,90.0000,45.0000,58.7560,50.7498,57.6508,48.2673,-5938317.2107,-10545100.0000
54.0096,52.6683,54.6217,53.5778,0.5722,1.0862,0.5140,86.3157,88.2449,68.2846,61.8475,31.8922,19.5456,91.2833,138.8908,0.0000,90.0000,95.0000,50.0000,58.5312,49.4880,56.9360,48.4007,-3925627.7983,-2398500.0000
53.3472,52.4100,54.2086,53.2723,0.5815,0.9525,0.3710,88.7452,89.7861,74.3166,64.4212,29.5805,18.7593,98.1976,164.4211,10.0000,100.0000,100.0000,55.0000,58.1583,48.5361,56.3351,48.4848,-11384229.9885,-9967600.0000
52.7120,52.1814,53.5484,52.8610,0.4711,0.6967,0.2256,89.6739,89.0888,68.6372,60.9004,26.8046,17.8912,101.7592,185.0838,20.0000,100.0000,100.0000,60.0000,56.9778,48.4463,55.4457,48.9171,-2985029.9875,531400.0000
52.3209,52.0179,53.0954,52.5740,0.4145,0.5223,0.1078,90.9393,90.8492,65.5734,59.1847,24.1414,17.1121,113.2771,201.9196,30.0000,100.0000,100.0000,65.0000,56.1561,48.4858,54.8872,49.1486,-9877229.9877,-9424000.0000
52.0263,51.8188,52.7000,52.3319,0.3604,0.3646,0.0042,86.6531,92.1248,70.0526,61.0351,21.6850,16.4474,110.8081,187.6857,40.0000,90.0000,95.0000,70.0000,55.4635,48.5892,54.4064,49.2313,-20400079.3278,-20135600.0000
51.6508,51.6715,52.1016,52.0097,0.1912,0.1052,-0.0859,94.9551,89.0889,65.8543,58.5742,19.6775,15.9604,175.6488,267.2906,50.0000,100.0000,100.0000,75.0000,54.2542,49.0474,53.7045,49.6385,-12299990.4381,-10626800.0000
51.3562,51.5922,51.6005,51.7626,0.0119,-0.1218,-0.1337,94.7663,73.3987,59.2700,55.1244,17.4470,15.4478,178.4094,200.3449,60.0000,100.0000,0.0000,80.0000,53.2337,49.4787,53.2973,49.8871,-22442905.2516,-22533700.0000
51.1425,51.6893,51.2830,51.6293,-0.1380,-0.2747,-0.1367,77.5454,48.6476,54.6644,52.9453,15.7257,15.1309,123.8434,70.6040,70.0000,100.0000,5.0000,85.0000,52.6619,49.6231,53.8667,49.5120,-23952985.8536,-30455000.0000
51.0486,51.7771,51.0676,51.5637,-0.2846,-0.3868,-0.1022,47.8844,26.5505,45.9562,49.2376,16.0680,15.3792,59.7239,-15.4440,80.0000,0.0000,0.0000,90.0000,52.3874,49.7098,54.1689,49.3852,-29915285.8536,-36417300.0000
51.1652,52.0335,51.0777,51.6207,-0.3678,-0.3989,-0.0310,20.5132,18.2969,36.0672,45.5937,17.4481,15.8674,-84.6048,-115.0971,90.0000,0.0000,0.0000,95.0000,52.6674,49.6630,55.0615,49.0054,-37779785.8536,-44281800.0000
51.3271,52.4058,51.3346,51.7996,-0.3574,-0.2964,0.0609,11.2539,23.8210,35.4418,45.3745,17.4244,16.5397,-187.9974,-156.6286,100.0000,10.0000,5.0000,100.0000,52.5877,50.0664,56.0681,48.7434,-34538621.1487,-52153200.0000
51.4727,52.7525,51.6631,52.0041,-0.3051,-0.1548,0.1502,23.1235,36.4599,40.8342,48.1373,15.9911,16.9891,-172.1262,-114.0093,100.0000,20.0000,10.0000,100.0000,52.2724,50.6730,56.6868,48.8182,-32202392.7327,-44086600.0000
51.6508,52.9921,51.8487,52.1280,-0.2972,-0.0707,0.2265,37.0857,41.2761,46.3809,50.6984,15.2111,17.6869,-77.2409,-75.6865,50.0000,0.0000,15.0000,75.0000,52.5794,50.7222,57.0110,48.9731,-29565238.2586,-37752500.0000
51.7149,53.1973,51.8871,52.1755,-0.3495,-0.0486,0.3008,49.1705,37.8657,48.1327,51.4730,15.9051,18.4211,7.0413,-53.5328,60.0000,10.0000,20.0000,80.0000,52.7264,50.7034,57.3437,49.0509,-24918833.3407,-31968200.0000
51.6113,53.3407,51.8779,52.2015,-0.4337,-0.0455,0.3882,37.5723,30.9597,46.0153,50.6465,16.8936,18.8018,30.5031,-52.1289,70.0000,20.0000,25.0000,85.0000,52.7214,50.5012,57.5001,49.1814,-22498633.3407,-29548000.0000
51.6922,53.4767,51.9313,52.2609,-0.5078,-0.0112,0.4966,26.8545,35.4466,44.4272,50.0175,17.9920,19.2026,-54.2270,-78.1924,80.0000,0.0000,30.0000,90.0000,52.9108,50.4736,57.5819,49.3716,-21291194.5056,-35470200.0000
51.8282,53.5625,52.0471,52.3505,-0.5677,0.0559,0.6236,28.4525,45.2864,40.8476,48.5949,19.0580,19.9484,-106.3492,-98.1940,90.0000,0.0000,35.0000,0.0000,53.1862,50.4702,57.5617,49.5633,-26324819.5075,-43524000.0000
52.2361,53.5415,52.3036,52.5039,-0.5721,0.1934,0.7655,51.0330,53.4129,42.8667,49.6864,20.2424,20.7335,-125.0298,-105.0646,100.0000,10.0000,40.0000,0.0000,54.4227,50.0495,57.6006,49.4823,-21285491.3659,-36204100.0000
52.5055,53.5088,52.5237,52.6292,-0.5853,0.3232,0.9085,56.3737,50.1173,47.2307,51.9907,20.8148,21.6991,-31.4517,-58.7396,80.0000,0.0000,45.0000,5.0000,54.8303,50.1806,57.6489,49.3686,-22768192.7450,-29689200.0000
52.9017,53.5152,52.5983,52.6757,-0.6595,0.3953,1.0548,52.8321,44.3070,43.3885,50.3711,23.0998,22.2920,-38.0160,-53.3594,90.0000,0.0000,50.0000,10.0000,56.0719,49.7316,57.6475,49.3830,-18585906.5381,-23522100.0000
53.4845,53.5405,52.8335,52.7953,-0.6723,0.5474,1.2197,41.1460,35.6065,42.0596,49.8081,25.6386,22.9160,-90.8342,-86.7383,100.0000,10.0000,55.0000,15.0000,57.4754,49.4936,57.6301,49.4509,-26016709.4576,-32005600.0000
54.0323,53.5771,53.1713,52.9512,-0.6311,0.7567,1.3878,38.9427,27.5108,47.8342,53.0768,26.6151,23.9329,-75.2694,-61.0156,80.0000,20.0000,60.0000,20.0000,58.1814,49.8831,57.5989,49.5553,-33790509.4576,-24231800.0000
54.3333,53.5204,53.2964,52.9873,-0.6646,0.8809,1.5455,26.7307,17.0631,46.3424,52.4092,28.9989,24.6679,-69.6418,-37.9598,90.0000,30.0000,65.0000,0.0000,58.4624,50.2043,57.6262,49.4146,-29986924.0302,-17023100.0000
54.6797,53.4136,53.5140,53.0579,-0.6553,1.0564,1.7117,16.8589,12.0092,38.6189,49.0420,31.9251,25.3721,-117.6955,-61.5211,100.0000,40.0000,70.0000,0.0000,58.6523,50.7072,57.7441,49.0830,-31083715.1945,-23684100.0000
55.0702,53.3809,54.0966,53.2858,-0.4655,1.4100,1.8755,7.5998,10.3875,44.9749,52.9226,33.6067,26.4016,-160.5449,-55.4060,100.0000,50.0000,75.0000,5.0000,58.1427,51.9977,57.7961,48.9656,-36808548.5276,-30553900.0000
55.2612,53.2999,54.4632,53.3741,-0.3093,1.6826,1.9919,11.5689,18.1778,46.4070,53.7646,36.2282,27.2794,-149.3358,-8.5929,100.0000,60.0000,80.0000,10.0000,57.8582,52.6642,57.8384,48.7615,-28836343.6102,-21712000.0000
55.2968,53.2514,54.8394,53.4377,-0.0961,1.9731,2.0692,11.9938,31.4198,57.6394,59.9233,39.9002,27.8262,-99.9964,26.8125,0.0000,70.0000,85.0000,15.0000,57.7627,52.8309,57.8320,48.6707,-32543329.3245,-14117200.0000
54.8468,53.1187,54.8100,53.2762,-0.0022,2.0910,2.0932,30.9708,53.0823,53.1687,57.9164,42.2882,28.0058,-56.2521,34.7260,0.0000,80.0000,90.0000,20.0000,58.6600,51.0336,57.6457,48.5916,-28310556.2152,-7217200.0000
54.5120,53.0600,54.9885,53.1993,0.2156,2.3094,2.0938,51.2947,70.8762,67.3880,64.7606,44.6854,28.1369,36.8478,81.9170,10.0000,90.0000,95.0000,25.0000,59.0754,49.9487,57.5699,48.5502,-26832100.3332,2836300.0000
54.1287,52.9020,54.7303,52.8887,0.2963,2.3362,2.0399,76.9816,84.7100,78.0593,69.1713,44.2927,27.6276,93.1905,135.3745,20.0000,100.0000,100.0000,30.0000,58.7211,49.5364,57.1834,48.6207,-20252883.3123,9864100.0000
53.5965,52.5833,54.1443,52.4172,0.2468,2.2126,1.9658,84.3523,89.6115,76.4718,68.1971,42.0015,26.7423,94.7258,150.1025,30.0000,90.0000,95.0000,35.0000,57.7795,49.4135,56.4128,48.7539,-16694252.9324,169900.0000
53.1219,52.2860,53.5561,51.9568,0.1772,2.0813,1.9041,92.7961,93.6083,72.8804,66.1294,40.0090,25.9841,115.2167,181.4785,40.0000,100.0000,100.0000,0.0000,56.7930,49.4508,55.6586,48.9133,-14452951.3823,3150600.0000
52.7075,51.9933,53.0976,51.5713,0.1430,2.0028,1.8598,91.6862,94.5693,74.2901,66.6984,37.7951,25.1860,96.0707,155.7013,0.0000,90.0000,95.0000,0.0000,56.0809,49.3341,55.1683,48.8182,-19683974.3918,-5059200.0000
52.1474,51.6782,52.5013,51.1282,0.0329,1.8570,1.8241,96.3425,87.7805,71.2469,64.9568,36.1818,24.5954,134.5144,187.7215,0.0000,100.0000,100.0000,5.0000,55.1308,49.1640,54.5202,48.8362,-17641056.2099,3501600.0000
51.6916,51.3669,51.9912,50.7420,-0.0718,1.7440,1.8158,95.6793,74.0208,69.8080,64.1601,34.3893,23.9737,172.5553,191.3251,10.0000,100.0000,100.0000,0.0000,54.2837,49.0995,54.1376,48.5962,-25975362.4365,-5149600.0000
51.3387,50.9919,51.4655,50.3615,-0.2144,1.6193,1.8338,71.3196,58.2310,65.4616,61.8586,32.8890,23.4589,235.2099,191.4021,20.0000,100.0000,100.0000,0.0000,53.2566,49.4208,54.0570,47.9268,-25248455.1373,3903700.0000
51.2060,50.7753,51.0964,50.0704,-0.3255,1.5619,1.8874,55.0633,59.1034,52.0578,56.0763,31.3362,22.9493,109.8911,67.9134,30.0000,0.0000,40.0000,5.0000,52.7597,49.6522,53.8185,47.7322,-37808133.1855,-8833500.0000
51.3905,50.6560,51.2353,50.0282,-0.2326,1.7361,1.9688,48.3100,67.8451,53.3765,56.6534,31.3514,22.8610,-52.9546,10.3560,40.0000,10.0000,45.0000,10.0000,52.9893,49.7917,53.9169,47.3951,-46402870.4557,-17904400.0000
51.6081,50.5305,51.3632,49.9617,-0.1128,1.9142,2.0269,73.9370,75.5203,66.8248,62.0050,33.1247,23.1374,17.8413,51.7951,50.0000,0.0000,50.0000,15.0000,53.3366,49.8796,53.9695,47.0914,-44039441.8841,-10986000.0000
51.6754,50.2946,51.1512,49.7138,-0.1103,1.9448,2.0551,81.2884,65.5068,65.5429,61.4373,33.4543,23.1127,2.1723,58.0880,60.0000,10.0000,55.0000,0.0000,53.5549,49.7959,53.8560,46.7332,-37484770.1565,-3664700.0000
51.5701,50.0103,50.9526,49.4684,-0.0994,1.9833,2.0827,71.3354,45.6027,65.5429,61.4373,34.2705,23.1815,33.0716,78.0813,70.0000,20.0000,60.0000,5.0000,53.4727,49.6676,53.8633,46.1574,-42473516.9197,7703100.0000
51.4501,49.7606,50.7098,49.1972,-0.1040,2.0036,2.1076,43.8967,25.3300,63.1248,60.3159,34.6768,23.1575,-20.7701,55.0023,0.0000,30.0000,65.0000,0.0000,53.3691,49.5311,53.7001,45.8211,-48854611.2589,-1959700.0000
51.2790,49.3390,50.5397,48.9574,-0.0752,2.0584,2.1335,21.5760,19.7584,56.9441,57.6576,35.5718,23.2319,-34.3600,52.2023,0.0000,40.0000,70.0000,5.0000,53.4472,49.1109,54.1603,44.5177,-50843561.4716,-13944400.0000
51.2091,49.0193,50.6196,48.8286,0.0778,2.2302,2.1523,10.5172,29.0289,57.3333,57.8232,36.8509,23.3743,-73.6454,32.6868,10.0000,50.0000,75.0000,0.0000,53.5526,48.8655,54.3914,43.6472,-54662973.0094,-22972100.0000
51.0422,48.4961,50.7042,48.6802,0.2782,2.4111,2.1329,27.1820,50.0132,61.1356,59.4636,39.3423,23.7584,-40.0061,49.8674,0.0000,60.0000,80.0000,0.0000,53.8334,48.2509,55.1717,41.8204,-52527146.5037,-15585700.0000
50.6450,47.9582,50.6768,48.4541,0.4836,2.5469,2.0633,49.3875,69.5567,67.8069,62.2280,41.6212,24.0553,14.9871,72.2536,0.0000,70.0000,85.0000,0.0000,54.4066,46.8835,55.4760,40.4403,-47437827.8435,-7466100.0000
50.3447,47.1343,50.4274,48.1020,0.6420,2.5844,1.9424,73.4700,83.4988,71.5548,63.7291,43.0427,24.1265,78.2601,102.5091,10.0000,80.0000,90.0000,5.0000,54.1688,46.5206,56.2335,38.0350,-44678627.8442,3570700.0000
49.9215,46.3297,50.0074,47.6583,0.7599,2.5419,1.7820,85.8128,89.8677,75.3002,65.2236,42.7269,23.8112,95.6118,103.4335,20.0000,90.0000,95.0000,10.0000,53.7155,46.1275,56.2612,36.3981,-51264922.9256,-6910100.0000
49.4529,45.5551,49.3791,47.1134,0.8059,2.3979,1.5920,91.2136,90.8301,76.3778,65.6617,42.0663,23.4168,157.0440,118.1347,30.0000,100.0000,100.0000,15.0000,52.8259,46.0799,55.7493,35.3608,-57245894.3542,3556600.0000
48.9139,44.7346,48.5766,46.4948,0.7730,2.1635,1.3905,92.5767,89.4136,71.6820,62.5881,39.9432,22.7208,135.3499,96.8838,0.0000,100.0000,100.0000,20.0000,51.4797,46.3481,55.0439,34.4252,-54343970.1825,-8449400.0000
48.4505,44.1077,48.0397,46.0213,0.8389,2.0361,1.1972,88.7000,85.0153,71.2998,62.3498,38.6875,22.3748,153.6544,98.2970,10.0000,100.0000,100.0000,25.0000,51.0207,45.8802,54.3431,33.8722,-62877225.2273,-17844600.0000
