SMA-10-10,SMA-20-20,EMA-10-10,EMA-20-20,MACD-10-10,MACD_Signal-10-10,MACD_Hist-10-10,SlowK,SlowD,RSI-10-10,RSI-20-20,ADX-10-10,ADX-20-20,CCI-10-10,CCI-20-20,Aroon Down-10-10,Aroon Up-10-10,Aroon Up-20-20,Aroon Down-20-20,Real Lower Band-10-10,Real Middle Band-10-10,Real Lower Band-20-20,Real Middle Band-20-20,Chaikin A/D,OBV
32.4195,31.6942,32.3616,31.9214,0.0766,0.5579,0.4813,70.3579,77.8896,62.0743,61.9481,32.0468,21.3785,22.9982,76.4592,0.0000,60.0000,80.0000,25.0000,33.2477,31.5913,33.3387,30.0498,350902571.6006,56735850.0000
32.2939,31.6476,32.3285,31.8593,0.1149,0.5771,0.4622,79.3065,84.1468,71.1459,65.8704,31.7693,21.0406,88.1957,116.6904,0.0000,70.0000,85.0000,30.0000,33.3722,31.2156,33.2491,30.0461,353889516.2821,61749650.0000
32.0403,31.6129,32.2163,31.7568,0.1269,0.5603,0.4334,84.0045,87.4300,71.6696,66.0912,30.6543,20.5280,92.6069,124.2793,10.0000,80.0000,90.0000,35.0000,33.5842,30.4964,33.1384,30.0874,351226153.7829,54647350.0000
31.8082,31.5914,32.0752,31.6416,0.1272,0.5289,0.4017,89.1293,86.7345,71.6696,66.0912,28.8200,19.8721,105.6126,133.7086,20.0000,90.0000,95.0000,40.0000,33.4865,30.1299,33.0573,30.1254,353471126.1963,63947950.0000
31.5917,31.5450,31.9027,31.5142,0.1112,0.4811,0.3699,89.1563,84.9001,72.5345,66.4936,26.6321,19.1515,102.4122,120.6411,30.0000,100.0000,100.0000,45.0000,33.2341,29.9492,32.9034,30.1866,352594390.4807,76222250.0000
31.4098,31.4777,31.6839,31.3697,0.0674,0.4095,0.3421,81.9179,83.8457,66.6111,62.9977,24.2012,18.3929,96.9678,107.5823,0.0000,100.0000,15.0000,50.0000,32.8251,29.9945,32.6888,30.2666,340925230.7500,63977850.0000
31.3087,31.4254,31.5468,31.2717,0.0465,0.3718,0.3253,83.6260,87.2359,63.9708,61.5592,22.7701,17.9620,94.8447,90.4872,10.0000,90.0000,20.0000,55.0000,32.5933,30.0241,32.5787,30.2721,337256674.8184,57213950.0000
31.2465,31.3530,31.4284,31.1866,0.0271,0.3408,0.3137,85.9932,84.0487,65.3536,62.2426,21.7504,17.6599,122.8730,99.2882,20.0000,100.0000,25.0000,60.0000,32.4322,30.0608,32.5146,30.1914,337963950.5466,51610150.0000
31.1125,31.2710,31.2690,31.0857,-0.0173,0.2896,0.3069,92.0886,76.0420,65.1068,62.0973,20.6173,17.3418,189.4491,129.9947,30.0000,100.0000,30.0000,65.0000,32.1558,30.0692,32.4287,30.1134,344477440.2010,63415850.0000
31.0019,31.1903,31.0795,30.9766,-0.0888,0.2224,0.3112,74.0644,61.6679,59.6022,58.9031,19.4127,17.0224,181.8898,62.4379,40.0000,100.0000,35.0000,70.0000,31.7993,30.2044,32.3244,30.0562,336724265.6552,50873950.0000
30.9690,31.1305,30.9609,30.9096,-0.1481,0.1853,0.3334,61.9730,55.4448,55.1025,56.4415,19.2895,17.0247,79.3882,2.4936,50.0000,0.0000,40.0000,75.0000,31.6859,30.2520,32.2948,29.9661,332650065.6554,42412150.0000
31.0013,31.1080,30.8957,30.8733,-0.1987,0.1717,0.3704,48.9663,50.2014,38.7214,48.6497,20.1488,17.2878,-117.4026,-95.5250,60.0000,0.0000,45.0000,80.0000,31.7920,30.2105,32.2793,29.9368,324841445.8475,33481850.0000
31.1855,31.1409,31.0287,30.9340,-0.1708,0.2493,0.4201,55.3950,51.6901,42.0904,50.7519,20.0233,18.0060,-65.2496,-64.5662,70.0000,0.0000,50.0000,85.0000,32.0853,30.2857,32.2548,30.0271,323331139.6943,39256550.0000
31.3745,31.1622,31.1394,30.9764,-0.1418,0.3210,0.4628,46.2428,45.1408,44.4086,52.1800,20.9036,18.8623,-59.5688,-52.1565,80.0000,10.0000,55.0000,90.0000,32.4259,30.3232,32.2444,30.0799,320841006.3616,44058950.0000
31.4983,31.1607,31.2402,31.0070,-0.1062,0.3920,0.4982,53.4326,40.8338,50.5803,55.8553,22.2430,19.6653,-63.7622,-44.1852,90.0000,20.0000,60.0000,0.0000,32.4859,30.5108,32.2456,30.0757,320281019.0608,47266150.0000
31.5456,31.1116,31.2782,31.0005,-0.0868,0.4379,0.5248,35.7472,25.9316,54.5229,58.1029,23.7313,20.5106,-126.9622,-88.0831,100.0000,30.0000,65.0000,0.0000,32.4908,30.6004,32.2931,29.9301,318583606.0172,38080150.0000
31.5420,31.0155,31.2756,30.9700,-0.0788,0.4677,0.5465,33.3216,19.8944,57.5797,59.8338,25.3849,21.4004,-44.6664,22.3055,100.0000,40.0000,70.0000,0.0000,32.4913,30.5927,32.4159,29.6150,326167928.0292,53947350.0000
31.4595,30.9068,31.2351,30.9187,-0.0845,0.4817,0.5662,8.7260,19.9470,47.2104,54.8606,27.0003,21.7060,-99.6953,-21.1610,90.0000,50.0000,75.0000,5.0000,32.5559,30.3630,32.4800,29.3335,320560461.3620,45536150.0000
31.4296,30.8335,31.3306,30.9306,-0.0282,0.5591,0.5873,17.6357,37.0773,50.7989,57.0140,28.8931,22.5599,-77.3582,1.5919,0.0000,60.0000,80.0000,10.0000,32.6089,30.2502,32.5488,29.1182,328275528.7784,55207150.0000
31.3787,30.7497,31.4007,30.9217,0.0340,0.6284,0.5944,33.4793,58.3105,55.6978,59.8851,30.9962,23.4588,-17.5297,45.6545,0.0000,70.0000,85.0000,15.0000,32.6642,30.0932,32.5810,28.9184,329094572.8950,64489650.0000
31.2920,30.6471,31.4266,30.8835,0.0944,0.6803,0.5859,60.1171,74.8973,61.5111,63.1762,33.3712,23.7732,24.5737,74.9158,10.0000,80.0000,90.0000,20.0000,32.7022,29.8817,32.5745,28.7197,337564011.3578,75144750.0000
31.2148,30.5398,31.3931,30.8105,0.1445,0.7067,0.5623,81.3350,83.4445,75.0321,70.2077,35.9168,24.0781,93.9386,127.6984,20.0000,90.0000,95.0000,25.0000,32.6386,29.7911,32.4871,28.5925,333901390.2212,85621550.0000
31.0964,30.4245,31.2272,30.6706,0.1469,0.6730,0.5261,83.2399,80.7464,83.2687,74.1266,35.7104,23.5910,174.7112,172.6547,30.0000,100.0000,100.0000,30.0000,32.3832,29.8096,32.2484,28.6005,337028449.0455,93595550.0000
30.9498,30.3078,30.9619,30.4863,0.1021,0.5916,0.4894,85.7586,73.9540,79.7327,71.4534,32.7186,22.4269,186.0950,155.1073,40.0000,100.0000,100.0000,35.0000,31.8860,30.0137,31.8883,28.7273,343453249.0457,84226050.0000
30.8230,30.2220,30.7481,30.3350,0.0656,0.5295,0.4639,73.2407,61.8271,76.2492,69.1159,30.2485,21.4934,144.4689,125.4176,0.0000,100.0000,100.0000,40.0000,31.5062,30.1398,31.6177,28.8263,336042210.7275,75316150.0000
30.6777,30.1703,30.5718,30.2080,0.0341,0.4816,0.4475,62.8628,51.5312,73.1320,67.2024,28.3377,20.7652,132.6667,116.5721,0.0000,100.0000,100.0000,45.0000,31.3037,30.0516,31.4373,28.9033,336896701.0505,81938450.0000
30.4889,30.1155,30.4201,30.0978,0.0038,0.4427,0.4389,49.3780,48.5158,63.8907,62.4085,26.9543,20.2067,37.2775,75.4207,0.0000,50.0000,75.0000,50.0000,31.3853,29.5925,31.2810,28.9501,329703667.7172,71496950.0000
30.3540,30.0755,30.3730,30.0416,0.0120,0.4500,0.4380,42.3529,54.9068,61.4832,61.3241,27.5754,20.1384,27.4778,66.3697,10.0000,60.0000,80.0000,0.0000,31.4960,29.2121,31.2221,28.9290,331359380.7631,66056750.0000
30.2374,30.0098,30.3433,29.9927,0.0305,0.4655,0.4350,53.8165,69.8762,61.4832,61.3241,28.8194,20.1839,38.4190,75.9217,20.0000,70.0000,85.0000,5.0000,31.5225,28.9523,31.1999,28.8196,331828476.7637,68988600.0000
30.1208,29.9446,30.3070,29.9386,0.0511,0.4785,0.4274,68.5508,83.4541,59.9377,60.5913,30.2017,20.2317,33.4404,66.2136,30.0000,80.0000,90.0000,10.0000,31.4955,28.7460,31.1613,28.7279,325535543.4295,59549200.0000
30.0023,29.8814,30.2826,29.8882,0.0826,0.4972,0.4146,87.2611,91.4420,71.0568,65.7176,32.0914,20.3612,71.7893,109.7733,40.0000,90.0000,95.0000,15.0000,31.4564,28.5482,31.1244,28.6383,321602418.4303,65842200.0000
29.8647,29.8085,30.1664,29.7916,0.0804,0.4744,0.3940,94.5504,92.6397,75.9329,67.8140,32.5690,20.1087,124.1984,168.3194,50.0000,100.0000,100.0000,20.0000,31.2474,28.4821,30.9959,28.6212,321889986.8509,71306000.0000
29.7526,29.7266,29.9911,29.6692,0.0492,0.4231,0.3739,92.5145,83.8985,75.9329,67.8140,29.8617,19.1488,171.5050,195.4155,60.0000,100.0000,100.0000,25.0000,30.9299,28.5752,30.8075,28.6457,321889986.8471,71306000.0000
29.6659,29.6406,29.7768,29.5338,-0.0102,0.3514,0.3616,90.8542,68.0989,72.9228,65.8475,26.8536,18.1383,198.0986,187.7380,70.0000,100.0000,100.0000,30.0000,30.5728,28.7589,30.5814,28.6999,316597286.8460,60720600.0000
29.6210,29.5741,29.5814,29.4156,-0.0788,0.2853,0.3641,68.3269,44.8166,65.5562,61.6144,24.1358,17.2798,92.7534,93.8085,80.0000,0.0000,50.0000,35.0000,30.3555,28.8865,30.3993,28.7489,309159646.8437,50095400.0000
29.6629,29.5279,29.4689,29.3449,-0.1292,0.2547,0.3838,45.1157,27.2019,50.0399,54.8746,22.6702,16.8203,-42.5994,-26.9624,90.0000,10.0000,55.0000,0.0000,30.5341,28.7916,30.3362,28.7197,303378135.7331,40913000.0000
29.7421,29.5157,29.4915,29.3425,-0.1309,0.2852,0.4161,21.0073,16.6805,47.5702,53.9828,24.4404,17.0518,-77.3155,-57.0267,100.0000,20.0000,60.0000,0.0000,30.6353,28.8490,30.3405,28.6909,297294194.8520,32918400.0000
29.7970,29.5119,29.5378,29.3488,-0.1202,0.3286,0.4488,15.4828,13.0968,49.0510,54.6794,26.9645,17.3909,-85.4784,-45.4940,0.0000,30.0000,65.0000,5.0000,30.6365,28.9576,30.3417,28.6820,299570645.1848,41302400.0000
29.7821,29.4990,29.5817,29.3497,-0.1055,0.3734,0.4789,13.5516,15.1289,49.0510,54.6794,29.5703,17.7066,-64.4673,-23.7863,10.0000,40.0000,70.0000,0.0000,30.6579,28.9063,30.3468,28.6513,301999245.1823,51016800.0000
29.7684,29.4730,29.6354,29.3507,-0.0801,0.4252,0.5053,10.2561,24.9079,46.4948,53.6568,31.4769,17.8353,-74.2948,-30.5492,20.0000,50.0000,75.0000,0.0000,30.6752,28.8616,30.3694,28.5766,303696725.1823,42529400.0000
29.7604,29.4374,29.7249,29.3631,-0.0293,0.4960,0.5253,21.5790,44.2422,50.6912,55.8517,34.1695,18.0793,-58.2823,-7.4434,30.0000,60.0000,80.0000,0.0000,30.6872,28.8337,30.4214,28.4534,304752259.3590,46918200.0000
29.7523,29.3919,29.7905,29.3561,0.0265,0.5591,0.5326,42.8888,64.7770,60.7920,60.6746,37.1613,18.3362,-15.3536,42.1192,40.0000,70.0000,85.0000,0.0000,30.6918,28.8129,30.4540,28.3298,306661071.7819,57515400.0000
29.7006,29.3036,29.7809,29.3058,0.0644,0.5904,0.5260,68.2588,79.8285,68.5300,63.9793,39.4358,18.3762,48.2636,107.5540,50.0000,80.0000,90.0000,0.0000,30.6728,28.7284,30.4904,28.1168,314015232.6318,67741600.0000
29.6154,29.1834,29.7127,29.2235,0.0860,0.5959,0.5099,83.1836,80.9432,72.4350,65.5760,39.2041,17.8706,104.4015,152.2112,60.0000,90.0000,95.0000,0.0000,30.5863,28.6446,30.5073,27.8594,318826048.8478,74334200.0000
29.5272,29.0603,29.6028,29.1199,0.0936,0.5820,0.4884,88.0432,73.1196,83.0876,69.7078,37.5369,17.0860,177.9024,174.5399,70.0000,100.0000,100.0000,5.0000,30.4244,28.6301,30.4372,27.6834,314613373.3984,82420600.0000
29.3930,28.9163,29.4019,28.9740,0.0604,0.5254,0.4650,71.6027,55.6195,80.0217,67.4487,35.3935,16.2083,236.4865,142.6626,0.0000,100.0000,100.0000,10.0000,30.0269,28.7591,30.2600,27.5726,312072675.3602,70641000.0000
29.2893,28.7981,29.2335,28.8492,0.0310,0.4808,0.4499,59.7129,43.6085,76.3783,65.1120,33.8429,15.5391,222.8638,102.0309,0.0000,100.0000,100.0000,15.0000,29.6802,28.8983,30.0986,27.4976,306451701.4460,60696200.0000
29.2267,28.7140,29.1005,28.7457,0.0082,0.4503,0.4421,35.5430,39.9597,65.2215,59.7467,33.0926,15.0976,-75.2784,49.0156,10.0000,70.0000,85.0000,20.0000,29.3754,29.0780,29.9524,27.4755,297467245.1971,49377200.0000
29.2160,28.6648,29.0803,28.6988,0.0300,0.4700,0.4401,35.5697,51.4665,65.7414,59.9095,35.1426,15.2334,56.9373,73.1922,0.0000,80.0000,90.0000,25.0000,29.3872,29.0448,29.9016,27.4280,298319471.6118,58410800.0000
29.1775,28.5889,29.0531,28.6457,0.0546,0.4872,0.4326,48.7663,69.0010,64.6640,59.4635,34.4994,14.9470,8.0575,68.2723,0.0000,90.0000,95.0000,0.0000,29.4716,28.8835,29.8696,27.3082,296914468.3322,54329600.0000
29.1143,28.4933,29.0310,28.5924,0.0882,0.5071,0.4189,70.0635,81.6368,72.6472,62.0082,34.0186,14.6939,55.7334,82.7199,0.0000,100.0000,100.0000,5.0000,29.6071,28.6216,29.8733,27.1133,299288068.3322,47208800.0000
29.0315,28.3976,28.9602,28.5127,0.1083,0.5052,0.3969,88.1733,85.2844,72.1311,61.7490,33.1272,14.3781,85.2385,99.7116,0.0000,80.0000,90.0000,10.0000,29.6097,28.4533,29.7922,27.0030,309226169.7867,59676600.0000
28.9066,28.3101,28.8811,28.4281,0.1289,0.4987,0.3698,86.6737,83.1623,70.9190,61.1307,32.2621,14.0744,77.0122,105.8281,0.0000,90.0000,95.0000,15.0000,29.6883,28.1250,29.6825,26.9377,301729733.2895,50588000.0000
28.7514,28.2079,28.8022,28.3431,0.1537,0.4913,0.3376,81.0062,81.0278,74.1438,62.1918,31.5961,13.8233,93.9716,128.7380,0.0000,100.0000,100.0000,0.0000,29.7857,27.7170,29.5937,26.8221,297913878.7462,55834800.0000
28.5934,28.1051,28.6860,28.2397,0.1665,0.4657,0.2992,81.8071,84.0838,72.0877,61.0352,29.9801,13.4269,86.2473,129.1797,10.0000,80.0000,90.0000,0.0000,29.7082,27.4786,29.4485,26.7617,295269140.2831,49583600.0000
28.4396,27.9731,28.5797,28.1423,0.1850,0.4426,0.2575,80.2699,87.1618,71.5600,60.7394,28.6836,13.1380,80.9961,124.9900,20.0000,90.0000,95.0000,0.0000,29.6193,27.2600,29.3911,26.5551,290517984.7261,43936000.0000
28.3070,27.8205,28.4590,28.0391,0.1996,0.4109,0.2113,90.1744,92.1316,74.0810,61.6283,27.3718,12.8668,108.0407,147.7413,30.0000,100.0000,100.0000,5.0000,29.4472,27.1668,29.3622,26.2788,291514630.5078,50299200.0000
28.2012,27.6670,28.2930,27.9163,0.1946,0.3560,0.1614,91.0410,93.7213,72.8191,60.8309,25.9142,12.5812,134.2630,155.5591,40.0000,100.0000,100.0000,10.0000,29.1718,27.2307,29.2373,26.0967,285737610.3229,39626400.0000
28.1136,27.5181,28.1172,27.7934,0.1804,0.2932,0.1127,95.1793,89.7373,69.9618,59.0770,23.4839,12.1450,160.0273,148.9701,50.0000,100.0000,100.0000,15.0000,28.8879,27.3393,29.0874,25.9489,287375950.6227,30479000.0000
28.0003,27.4068,27.9613,27.6855,0.1681,0.2357,0.0676,94.9437,76.6354,66.3890,57.0230,21.4050,11.8722,138.5082,126.7574,0.0000,100.0000,100.0000,20.0000,28.6503,27.3504,28.9055,25.9082,282948195.0683,21816000.0000
27.8722,27.3010,27.8370,27.5975,0.1637,0.1893,0.0256,79.0888,56.6702,66.3890,57.0230,19.8753,11.8034,137.4834,119.9377,10.0000,100.0000,100.0000,0.0000,28.5652,27.1792,28.7687,25.8334,278507410.4526,30563000.0000
27.7637,27.1616,27.6851,27.5004,0.1427,0.1273,-0.0153,55.8736,43.5862,60.6224,53.8449,18.1756,11.7310,96.6088,94.2428,20.0000,40.0000,70.0000,0.0000,28.3477,27.1797,28.6687,25.6544,268700679.6828,19713000.0000
27.7136,26.9994,27.6001,27.4406,0.1435,0.0925,-0.0510,35.0481,44.6035,54.6838,50.9186,17.5538,11.9925,24.9236,69.4529,30.0000,50.0000,75.0000,5.0000,28.2700,27.1573,28.7584,25.2405,263598251.1105,13219000.0000
27.6645,26.9191,27.5816,27.4151,0.1727,0.0858,-0.0869,39.8371,59.6169,55.9194,51.4228,18.1771,12.5788,-8.6320,62.4220,0.0000,60.0000,80.0000,10.0000,28.3037,27.0253,28.6925,25.1458,262848784.4466,5349600.0000
27.6168,26.8550,27.5451,27.3803,0.1997,0.0697,-0.1300,58.9253,76.2555,54.1431,50.5365,18.8697,13.1960,2.2708,67.4574,0.0000,70.0000,85.0000,15.0000,28.2946,26.9390,28.5966,25.1135,263341342.2942,11810800.0000
27.5065,26.7850,27.5269,27.3544,0.2402,0.0602,-0.1800,80.0885,83.9357,57.0936,51.8164,20.0360,13.8412,57.8597,92.7855,0.0000,80.0000,90.0000,20.0000,28.4491,26.5640,28.5094,25.0606,260438492.0156,20329000.0000
27.3340,26.7445,27.4670,27.3078,0.2699,0.0299,-0.2400,89.7527,82.1757,63.5454,54.5323,20.3709,14.4314,103.2716,126.2193,10.0000,90.0000,95.0000,25.0000,28.5830,26.0850,28.4089,25.0801,257061823.6297,27700600.0000
27.1328,26.7127,27.3157,27.2194,0.2625,-0.0449,-0.3075,81.9659,77.6833,64.6600,54.9965,20.7431,15.0527,131.5222,153.5380,20.0000,100.0000,100.0000,30.0000,28.4392,25.8265,28.2909,25.1346,248861036.6270,40534600.0000
26.9227,26.6800,27.1174,27.1153,0.2272,-0.1459,-0.3731,74.8085,79.6450,58.9962,51.5699,19.8553,15.4479,89.7771,111.4764,30.0000,100.0000,0.0000,35.0000,28.1429,25.7025,28.1565,25.2035,240978376.5173,30447000.0000
26.8133,26.6978,26.9910,27.0552,0.2103,-0.2196,-0.4299,76.2754,84.9154,53.2115,48.3688,20.1394,16.2294,62.4414,69.5424,40.0000,80.0000,5.0000,40.0000,27.9320,25.6946,28.2303,25.1654,236703903.5004,24184400.0000
26.7299,26.7269,26.9359,27.0359,0.2176,-0.2649,-0.4825,87.8510,89.4485,56.3602,49.7432,21.7532,16.7744,86.9069,69.8130,0.0000,90.0000,10.0000,45.0000,27.8334,25.6263,28.3201,25.1337,233537577.5128,13316200.0000
26.5594,26.7568,26.8248,26.9937,0.1980,-0.3389,-0.5369,90.6196,84.2004,58.4348,50.6547,23.3646,17.3852,146.0856,83.5020,0.0000,100.0000,0.0000,50.0000,27.7001,25.4187,28.4231,25.0906,239569754.6543,28615200.0000
26.2852,26.7928,26.6598,26.9334,0.1446,-0.4418,-0.5864,89.8750,73.9339,54.0782,48.0656,24.5842,18.1471,143.5817,53.1926,10.0000,90.0000,0.0000,55.0000,27.6259,24.9446,28.5555,25.0301,232850212.1512,12325400.0000
26.1738,26.8786,26.5417,26.9062,0.0941,-0.5284,-0.6226,72.1066,62.4473,55.1517,48.5651,26.9263,18.6738,160.8627,25.1981,20.0000,100.0000,0.0000,60.0000,27.3723,24.9753,28.8637,24.8934,222703212.1512,2178400.0000
26.0933,26.9792,26.3800,26.8680,0.0069,-0.6393,-0.6461,59.8202,61.0241,45.8489,43.1703,29.5287,19.2281,81.8052,-28.3840,30.0000,60.0000,5.0000,65.0000,27.0754,25.1112,29.2206,24.7378,218990936.5660,-12236800.0000
26.0635,27.1133,26.3480,26.9043,-0.0477,-0.6955,-0.6478,55.4151,69.1841,38.9154,39.5053,31.1119,19.2416,8.5751,-60.7906,40.0000,0.0000,10.0000,70.0000,27.0089,25.1181,29.5428,24.6838,206645443.7819,-25692000.0000
26.1550,27.2522,26.4096,26.9920,-0.0752,-0.7111,-0.6359,67.8369,77.8700,39.5755,39.8587,31.3440,18.8712,-0.0559,-66.6846,50.0000,0.0000,15.0000,75.0000,27.2507,25.0593,29.7442,24.7602,200429015.8337,-38070800.0000
26.2927,27.4094,26.4703,27.0820,-0.1102,-0.7273,-0.6171,84.3003,76.5845,39.1533,39.6255,31.9567,18.5744,-1.4358,-66.4274,60.0000,0.0000,0.0000,80.0000,27.6575,24.9279,29.9950,24.8238,207917958.9913,-26954400.0000
26.4372,27.5755,26.5511,27.1847,-0.1449,-0.7344,-0.5896,81.4726,61.4486,43.6250,42.1573,32.7540,18.2934,16.4928,-57.6918,70.0000,0.0000,0.0000,85.0000,27.9863,24.8881,30.2310,24.9200,200486023.1429,-15481800.0000
26.5824,27.7338,26.5419,27.2470,-0.2289,-0.7822,-0.5533,63.9805,45.2568,41.2927,40.7677,34.3013,18.1786,-7.0886,-69.7947,80.0000,10.0000,5.0000,90.0000,28.4095,24.7552,30.5105,24.9570,212220901.7484,138800.0000
26.7239,27.8954,26.5724,27.3357,-0.3167,-0.8128,-0.4961,38.8926,36.2488,32.2420,35.4858,35.5120,17.9127,-70.6100,-116.8934,90.0000,20.0000,10.0000,95.0000,28.6883,24.7596,30.7200,25.0709,195758040.9497,-19840400.0000
26.9543,28.0680,26.7593,27.5046,-0.3545,-0.7714,-0.4169,32.8975,34.6787,16.6941,27.1889,34.9107,17.0845,-149.2978,-187.3955,100.0000,0.0000,15.0000,100.0000,28.9392,24.9694,30.7612,25.3748,162758886.0192,-54295400.0000
27.3003,28.2639,27.1891,27.7866,-0.2868,-0.6151,-0.3283,36.9562,29.7577,23.3588,32.7102,30.9930,15.3607,-112.6468,-154.9041,80.0000,0.0000,20.0000,90.0000,28.8353,25.7653,30.5196,26.0082,99072250.3089,11750000.0000
27.5834,28.3903,27.4363,27.9666,-0.2774,-0.5341,-0.2566,34.1825,21.9999,26.2817,34.7875,27.9143,14.0911,-96.9239,-139.5530,90.0000,0.0000,25.0000,95.0000,29.1553,26.0115,30.4129,26.3677,111142585.7957,28758200.0000
27.8650,28.4946,27.6523,28.1247,-0.2751,-0.4623,-0.1873,18.1343,14.8948,20.7924,32.2730,25.2651,13.0375,-168.5478,-203.4516,100.0000,10.0000,30.0000,100.0000,29.5399,26.1902,30.3141,26.6751,106788404.7451,17268000.0000
28.1631,28.6383,27.9692,28.3246,-0.2213,-0.3398,-0.1185,13.6827,15.1354,26.4405,36.5393,21.1610,11.6656,-175.6650,-213.9628,100.0000,20.0000,35.0000,100.0000,29.6103,26.7158,30.1455,27.1310,94479423.2635,3703000.0000
28.3493,28.7470,28.1878,28.4655,-0.1926,-0.2558,-0.0632,12.8675,16.0574,31.8443,40.0285,17.6954,10.6506,-107.3625,-155.8505,100.0000,30.0000,40.0000,100.0000,29.6100,27.0886,30.0635,27.4306,101372888.0255,15568800.0000
28.5261,28.8026,28.3376,28.5658,-0.1836,-0.1986,-0.0150,18.8560,19.4634,32.2804,40.2970,17.0943,10.5262,-107.8681,-164.9784,100.0000,0.0000,45.0000,100.0000,29.7637,27.2884,29.9939,27.6113,106826912.4163,21957800.0000
28.7138,28.8372,28.5122,28.6725,-0.1575,-0.1267,0.0309,16.4487,20.5448,38.2666,43.8430,16.6731,10.4535,-106.0474,-149.3961,100.0000,0.0000,50.0000,100.0000,29.8705,27.5571,29.9162,27.7582,104783538.2218,27716400.0000
28.8852,28.8610,28.6163,28.7386,-0.1533,-0.0831,0.0702,23.0855,26.4267,33.1988,41.6248,16.8757,10.5346,-114.6000,-146.8998,100.0000,10.0000,55.0000,100.0000,30.1004,27.6700,29.8887,27.8333,111813465.9145,38999000.0000
29.0670,28.9098,28.7931,28.8353,-0.1120,-0.0034,0.1086,22.1002,34.1114,35.7333,43.1803,15.9028,10.3787,-138.0245,-155.6636,100.0000,20.0000,60.0000,100.0000,30.1242,28.0097,29.8213,27.9983,104341665.9145,31527200.0000
29.1817,28.9627,28.9616,28.9196,-0.0602,0.0764,0.1366,34.0943,41.2470,38.8472,45.0460,14.8875,10.2317,-166.9756,-139.4992,100.0000,30.0000,65.0000,100.0000,29.9845,28.3789,29.7832,28.1421,103120289.0304,38471600.0000
29.2276,29.0075,29.1119,28.9863,0.0001,0.1517,0.1516,46.1398,40.3535,48.2658,50.1698,14.1236,10.1742,-104.3143,-57.5784,70.0000,40.0000,70.0000,25.0000,29.8530,28.6022,29.7711,28.2439,99413627.8743,48438400.0000
29.1972,28.9876,29.1572,28.9946,0.0306,0.1822,0.1516,43.5068,35.9180,55.5103,53.6362,15.4179,10.6416,-15.1302,24.6092,80.0000,50.0000,75.0000,30.0000,29.9058,28.4886,29.7806,28.1945,103956987.0580,55184600.0000
29.1242,28.9388,29.1298,28.9644,0.0366,0.1805,0.1439,31.4140,40.8899,54.2749,53.0194,16.2857,11.0227,-5.4422,28.8019,90.0000,60.0000,80.0000,35.0000,29.9275,28.3209,29.7727,28.1049,104748058.4357,63476200.0000
29.1135,28.8945,29.1128,28.9390,0.0486,0.1834,0.1348,32.8332,58.1315,48.0423,49.9856,17.5320,11.4907,-88.4992,-47.8024,100.0000,70.0000,85.0000,0.0000,29.9149,28.3120,29.7604,28.0286,97429059.5616,55578800.0000
29.1447,28.8540,29.1716,28.9485,0.0981,0.2207,0.1226,58.4225,76.5098,56.4031,53.9876,18.6228,11.8790,10.4539,56.6713,40.0000,80.0000,90.0000,5.0000,29.9266,28.3629,29.7971,27.9109,101172767.2539,62531400.0000
29.0792,28.8119,29.1473,28.9136,0.1231,0.2212,0.0981,83.1388,81.8130,59.6233,55.4417,18.5339,12.0737,78.9052,115.3705,0.0000,90.0000,95.0000,10.0000,29.9127,28.2456,29.7502,27.8736,104867545.0323,68577400.0000
28.9606,28.7603,29.0846,28.8592,0.1361,0.2034,0.0673,87.9682,73.1029,67.2223,58.7487,16.8639,11.9870,131.9873,166.0094,10.0000,100.0000,100.0000,0.0000,29.8926,28.0285,29.6701,27.8505,102238156.4599,72857800.0000
28.8369,28.6734,28.9351,28.7647,0.1111,0.1444,0.0333,74.3320,58.9058,65.7956,57.8808,14.9201,11.8796,174.0366,195.1697,20.0000,100.0000,100.0000,0.0000,29.6312,28.0426,29.5150,27.8318,99253842.1731,65894400.0000
28.7526,28.5781,28.7788,28.6727,0.0735,0.0791,0.0055,57.0085,51.9954,59.7671,54.3941,13.0869,11.8616,127.0578,119.8969,30.0000,100.0000,100.0000,5.0000,29.3411,28.1642,29.3924,27.7639,93558820.4867,55618600.0000
28.7436,28.5001,28.6891,28.6191,0.0539,0.0410,-0.0129,45.3770,55.1665,52.5329,50.6665,12.4396,12.2250,25.5767,61.7172,40.0000,0.0000,50.0000,10.0000,29.3078,28.1794,29.3652,27.6350,91127945.7595,48705800.0000
28.7873,28.4440,28.6769,28.6059,0.0627,0.0364,-0.0263,53.6006,63.8721,49.9429,49.4106,13.4068,12.7207,-34.8623,37.0438,50.0000,10.0000,55.0000,15.0000,29.4097,28.1650,29.3811,27.5070,90917155.2844,44279200.0000
28.7780,28.4023,28.6931,28.6061,0.0863,0.0442,-0.0420,66.5221,64.9954,48.9834,48.9377,14.7025,13.1048,-34.2954,40.7901,60.0000,20.0000,60.0000,0.0000,29.4138,28.1421,29.3804,27.4243,87197026.7128,39156400.0000
28.7534,28.3457,28.7248,28.6120,0.1227,0.0591,-0.0636,71.4938,54.3981,59.4705,53.8243,16.1483,13.5899,51.4434,98.2370,70.0000,30.0000,65.0000,0.0000,29.4394,28.0675,29.4103,27.2810,84539964.5281,44703600.0000
