SMA-10-10,SMA-20-20,EMA-10-10,EMA-20-20,MACD_Hist-10-10,MACD-10-10,MACD_Signal-10-10,SlowD,SlowK,RSI-10-10,RSI-20-20,ADX-10-10,ADX-20-20,CCI-10-10,CCI-20-20,Aroon Down-10-10,Aroon Up-10-10,Aroon Up-20-20,Aroon Down-20-20,Real Middle Band-10-10,Real Upper Band-10-10,Real Lower Band-20-20,Real Middle Band-20-20,Chaikin A/D,OBV
69.0715,67.4456,69.1691,68.7637,0.2253,0.4793,-0.2540,34.6470,24.1511,53.2852,51.2157,23.1055,12.7244,15.4619,59.2588,30.0000,40.0000,20.0000,70.0000,63.9579,74.1851,72.9322,61.9589,15631261.4804,-57266000.0000
68.7045,67.4835,69.0991,68.6878,0.1945,0.5683,-0.3738,50.5572,31.4450,54.5542,51.8046,23.9678,13.0101,12.9253,44.9818,40.0000,50.0000,25.0000,75.0000,63.2469,74.1620,73.0362,61.9308,12311674.7036,-62621600.0000
68.2379,67.5014,68.9510,68.5744,0.1237,0.6396,-0.5159,67.5063,48.3449,53.5588,51.2724,25.4800,13.4471,21.4091,41.3325,50.0000,60.0000,30.0000,80.0000,62.4360,74.0398,73.0856,61.9172,12662818.9958,-66669000.0000
67.8390,67.4976,68.8325,68.4786,0.0602,0.7359,-0.6758,81.3516,71.8818,57.0884,53.0168,27.1602,13.9070,51.9040,65.3364,60.0000,70.0000,35.0000,85.0000,61.8882,73.7899,73.0764,61.9188,15521561.8528,-59998600.0000
67.2487,67.5812,68.4919,68.2801,-0.1115,0.7483,-0.8597,80.7423,82.2923,60.6602,54.7743,28.1628,14.1927,89.1714,82.6676,70.0000,80.0000,40.0000,90.0000,61.2463,73.2511,73.3754,61.7870,14843541.9813,-54431700.0000
66.6902,67.5553,67.8813,67.9685,-0.4179,0.6289,-1.0468,73.1999,89.8806,66.4803,57.5944,28.3946,14.2926,162.5717,115.0450,80.0000,90.0000,45.0000,95.0000,61.2656,72.1148,73.2883,61.8224,18659605.9812,-47617300.0000
65.9160,67.4756,66.8329,67.4811,-0.9415,0.2626,-1.2040,59.6101,70.0540,63.5227,55.5531,27.1978,14.0741,290.1305,128.5857,0.0000,100.0000,50.0000,100.0000,62.1203,69.7118,72.9648,61.9863,22108221.3656,-38650900.0000
65.1661,67.5314,65.8353,67.0768,-1.4660,-0.1963,-1.2697,56.8971,59.6652,36.3576,41.0679,25.8681,13.8440,174.6519,-20.8865,10.0000,100.0000,55.0000,0.0000,63.6768,66.6554,73.1960,61.8668,3319591.6627,-61699300.0000
65.1738,67.9900,66.1406,67.3521,-1.4156,-0.1950,-1.2206,59.1141,49.1111,40.4424,43.0777,27.6908,14.5177,-19.3644,-69.5831,20.0000,0.0000,60.0000,5.0000,63.6983,66.6492,74.0568,61.9231,-3088620.1019,-69480700.0000
65.5369,68.3292,66.2839,67.5475,-1.4359,-0.2640,-1.1719,62.1905,61.9150,44.8362,45.1103,28.5017,14.4452,78.4568,-44.5306,30.0000,0.0000,65.0000,10.0000,62.7335,68.3403,74.5568,62.1016,-702005.0334,-63028000.0000
65.8197,68.6183,66.2365,67.6580,-1.5430,-0.4371,-1.1059,57.9775,66.3161,40.8977,43.3806,30.3786,14.5860,-27.2176,-76.8356,40.0000,0.0000,70.0000,15.0000,62.2267,69.4127,75.0135,62.2231,1208500.9453,-69660700.0000
66.2626,69.0252,66.3302,67.8521,-1.5877,-0.5911,-0.9966,47.8150,58.3404,36.6358,41.5490,29.5605,14.1595,-36.7652,-86.4006,50.0000,0.0000,75.0000,20.0000,61.7956,70.7296,75.6851,62.3653,1461186.6593,-65640700.0000
66.7649,69.4560,66.6036,68.1418,-1.5489,-0.7001,-0.8488,37.3234,49.2761,38.0011,42.2681,28.6514,13.7105,-38.5286,-92.0325,60.0000,10.0000,80.0000,25.0000,61.8289,71.7009,76.1590,62.7530,1374846.0499,-59971000.0000
67.1561,69.9069,66.8499,68.4203,-1.5172,-0.8434,-0.6738,29.1911,35.8285,32.0461,39.6766,27.9236,13.3135,-81.1187,-133.7502,70.0000,0.0000,85.0000,30.0000,62.0668,72.2455,76.6963,63.1175,93961.4342,-65521500.0000
67.9137,70.4762,67.3807,68.8371,-1.3493,-0.8864,-0.4629,23.2007,26.8657,35.5983,41.7308,25.2444,12.5370,-78.4324,-134.8608,80.0000,10.0000,90.0000,0.0000,62.4154,73.4120,77.2532,63.6992,1967228.1013,-59901700.0000
68.4205,70.9868,67.7642,69.1720,-1.2369,-0.9956,-0.2413,20.6962,24.8792,30.9968,39.7499,22.9400,11.9332,-99.8922,-151.0149,90.0000,20.0000,95.0000,0.0000,62.9141,73.9268,77.7726,64.2010,4388734.3815,-55689500.0000
69.0351,71.4936,68.4101,69.6262,-0.9942,-1.0018,0.0076,24.1232,17.8572,24.7233,37.1181,20.3796,11.2975,-177.0727,-203.6614,100.0000,0.0000,100.0000,5.0000,63.8971,74.1730,77.8744,65.1128,-4642965.6185,-64721200.0000
69.8967,71.8605,69.4295,70.2370,-0.5648,-0.8228,0.2580,35.9531,19.3522,26.2058,38.2144,17.5347,10.6284,-218.8631,-214.3203,100.0000,0.0000,100.0000,10.0000,65.7494,74.0439,77.1926,66.5285,1974939.4592,-51788500.0000
70.8062,72.1838,70.5164,70.8369,-0.0812,-0.5449,0.4637,47.3652,35.1601,40.0969,46.6110,14.7238,10.0433,-131.5856,-133.3906,100.0000,10.0000,100.0000,15.0000,67.9797,73.6326,76.3595,68.0081,-8413304.0970,-37448900.0000
71.1215,72.1879,70.8252,71.0169,0.0700,-0.5300,0.6000,49.2232,53.3470,40.9390,47.0343,14.8284,10.3424,-101.6914,-112.9618,100.0000,20.0000,0.0000,20.0000,68.4137,73.8293,76.3516,68.0243,-9624591.2764,-35144500.0000
71.4170,72.1560,71.1586,71.1950,0.2418,-0.4907,0.7325,38.2269,53.5884,44.8793,48.9980,15.1374,10.7034,-42.8098,-54.0380,80.0000,30.0000,0.0000,25.0000,68.9213,73.9127,76.4157,67.8964,-4555030.2262,-26531900.0000
71.7878,72.0105,71.3619,71.2952,0.3639,-0.4912,0.8551,26.2639,40.7342,44.2420,48.7297,16.3780,11.2355,-50.1628,-40.2994,90.0000,40.0000,5.0000,30.0000,69.0131,74.5624,76.6988,67.3222,-10923462.9407,-34220400.0000
72.1471,71.9250,71.6372,71.4186,0.5269,-0.4510,0.9779,16.4038,20.3581,40.5985,47.1734,17.7565,11.7955,-141.2386,-82.6402,100.0000,50.0000,10.0000,35.0000,69.3975,74.8967,76.8063,67.0437,-13948180.9856,-40657000.0000
72.6577,71.8912,72.1327,71.6303,0.8001,-0.2906,1.0907,16.8032,17.6994,51.8064,52.7712,17.6690,12.0959,-44.0239,-5.2741,90.0000,60.0000,0.0000,40.0000,70.2585,75.0569,76.8506,66.9318,-10595404.1384,-34049100.0000
73.0387,71.6260,72.1539,71.5874,0.8694,-0.2940,1.1633,28.5408,11.1540,44.9700,49.9501,19.1643,12.4385,-126.0183,-36.3254,100.0000,0.0000,5.0000,45.0000,70.0235,76.0539,77.0693,66.1826,-10847202.7495,-37675000.0000
73.5531,71.4843,72.4719,71.6784,1.0790,-0.1579,1.2368,40.5934,21.5563,46.2306,50.5629,20.1715,13.0640,-166.0938,-25.6139,100.0000,0.0000,0.0000,50.0000,70.5388,76.5675,77.1570,65.8116,-10021928.3720,-41035900.0000
73.9520,71.2590,72.7983,71.7495,1.3023,0.0260,1.2763,47.2916,52.9122,53.0786,53.7676,21.5760,13.7130,-140.7956,13.1152,0.0000,10.0000,5.0000,55.0000,71.3679,76.5362,77.3339,65.1841,-6945126.4109,-36182800.0000
73.8244,71.0554,72.8780,71.6769,1.4221,0.1523,1.2698,33.2425,47.3118,59.6924,56.6000,23.2547,14.0410,-33.3433,58.5178,0.0000,20.0000,0.0000,60.0000,70.8564,76.7924,77.2305,64.8803,-5775339.5260,-29695800.0000
73.5614,70.6747,72.7103,71.4710,1.4328,0.2011,1.2317,29.0877,41.6508,53.8215,53.9896,23.6091,14.0702,17.3260,72.6362,0.0000,30.0000,5.0000,65.0000,70.1407,76.9821,77.1010,64.2484,-1342141.0298,-22592000.0000
73.2544,70.4114,72.8059,71.3858,1.5635,0.3820,1.1815,31.6725,10.7648,53.8215,53.9896,24.1811,14.1427,-63.9281,33.9156,0.0000,40.0000,10.0000,70.0000,68.9835,77.5254,76.9829,63.8400,-7401341.0298,-28651200.0000
72.8951,70.1383,72.9228,71.2917,1.7075,0.6215,1.0860,52.7491,34.8475,63.0085,57.8720,26.4308,14.5804,18.7193,74.4014,0.0000,50.0000,15.0000,75.0000,67.8265,77.9637,76.8294,63.4471,644858.9702,-20605000.0000
72.2333,69.8271,72.6941,71.0117,1.6962,0.7656,0.9306,66.9454,49.4052,62.1881,57.4616,26.7837,14.6023,29.4607,83.0784,10.0000,60.0000,20.0000,80.0000,66.2446,78.2219,76.3568,63.2975,2795937.2448,-25991300.0000
71.7029,69.4921,72.4671,70.7270,1.6811,0.9420,0.7392,79.2624,73.9946,66.6845,59.3161,27.1758,14.6252,59.8537,117.9956,20.0000,70.0000,0.0000,85.0000,65.4021,78.0037,75.8752,63.1089,6904626.1336,-20708700.0000
71.1247,69.0214,72.0123,70.3285,1.5563,1.0526,0.5037,82.7404,77.4364,74.8256,62.5211,26.5515,14.4384,84.8381,151.4890,0.0000,80.0000,5.0000,90.0000,64.9009,77.3484,75.2402,62.8025,4479360.3030,-24717300.0000
70.2133,68.5239,71.1600,69.7475,1.2384,0.9979,0.2406,85.2431,86.3560,74.9438,62.5672,23.9128,13.8743,116.7369,194.8117,10.0000,90.0000,10.0000,95.0000,64.3650,76.0615,74.0299,63.0178,8119660.3030,-21077000.0000
69.4155,68.0235,70.1141,69.1034,0.8127,0.8217,-0.0089,81.5069,84.4289,73.2041,61.3302,20.9524,13.2751,161.1183,258.8931,0.0000,100.0000,15.0000,100.0000,64.8293,74.0016,72.4902,63.5568,8724651.7924,-16337900.0000
68.5660,67.5308,69.0300,68.4835,0.3467,0.5610,-0.2143,72.1239,84.9444,63.1077,55.1659,17.6631,12.6444,210.7862,298.8802,10.0000,100.0000,20.0000,100.0000,65.5474,71.5845,70.8372,64.2244,9325677.9879,-7012300.0000
68.2864,67.4271,68.5560,68.2014,0.1366,0.4912,-0.3546,57.5234,75.1475,62.5790,54.8812,14.1538,12.0347,165.9387,192.8302,0.0000,100.0000,25.0000,100.0000,65.8131,70.7597,70.3827,64.4714,-163163.4755,-18127800.0000
67.7880,67.3112,68.0122,67.9065,-0.1172,0.3602,-0.4774,48.1612,56.2797,56.2336,51.5994,12.7105,12.1900,213.7674,180.6193,10.0000,100.0000,30.0000,100.0000,65.7319,69.8440,69.8493,64.7732,1637258.4833,-12758400.0000
67.5684,67.2453,67.7460,67.7693,-0.2569,0.3105,-0.5674,47.4217,41.1430,54.1937,50.6033,11.3028,12.4088,66.0332,70.9516,20.0000,50.0000,35.0000,75.0000,65.7069,69.4299,69.6475,64.8431,-2149069.5166,-20039800.0000
67.3814,67.2275,67.5369,67.6727,-0.3781,0.2669,-0.6450,51.2860,47.0607,48.6216,47.9736,12.1457,12.8642,-48.4508,-12.8660,30.0000,60.0000,40.0000,80.0000,65.6346,69.1282,69.5918,64.8633,-2791475.6195,-25513100.0000
67.4210,67.2573,67.5821,67.7084,-0.3896,0.3222,-0.7118,54.3400,54.0614,53.2708,49.9890,13.3727,13.2194,56.8381,55.4753,40.0000,70.0000,45.0000,0.0000,65.6624,69.1795,69.6411,64.8735,1260413.9153,-19800600.0000
67.2812,67.3648,67.3977,67.6343,-0.5084,0.2839,-0.7923,57.3028,52.7359,54.6625,50.5863,13.8411,13.8264,177.0595,104.8949,0.0000,80.0000,50.0000,5.0000,65.6419,68.9206,70.1133,64.6163,4741284.7018,-16068100.0000
66.9181,67.4484,67.1013,67.5189,-0.6852,0.1781,-0.8633,67.9592,56.2227,46.8372,46.8064,14.0171,14.5349,-42.9717,-47.8463,10.0000,90.0000,55.0000,10.0000,65.1230,68.7132,70.4482,64.4486,1254932.7381,-19685600.0000
66.8345,67.6217,67.1831,67.6015,-0.6974,0.2104,-0.9078,73.7905,62.9497,51.4599,48.8597,14.5777,14.7116,81.6572,25.9844,20.0000,100.0000,60.0000,15.0000,64.9378,68.7311,70.8295,64.4139,-2225066.1212,-23982500.0000
66.6315,67.6916,67.0262,67.5713,-0.8205,0.1400,-0.9604,76.9452,84.7053,45.6447,46.1572,16.0273,15.1366,75.7301,4.6687,30.0000,100.0000,65.0000,0.0000,64.7962,68.4668,70.9796,64.4036,3478660.4094,-18014900.0000
66.4956,67.8410,67.1437,67.6843,-0.8240,0.1714,-0.9954,70.7331,73.7166,53.3803,49.4969,16.3565,15.2234,100.3335,6.7252,40.0000,0.0000,70.0000,5.0000,64.4512,68.5399,71.1696,64.5124,-3634972.9813,-26199100.0000
66.5677,67.8153,66.8718,67.6124,-1.0069,0.0314,-1.0383,72.1073,72.4138,42.3331,44.7249,17.5946,15.7078,51.8455,-23.9437,50.0000,10.0000,0.0000,10.0000,64.2338,68.9015,71.1352,64.4954,1305923.5465,-20220200.0000
66.8345,67.7416,67.0613,67.7801,-0.9865,0.0596,-1.0461,70.5164,66.0690,46.5407,46.4941,19.5064,16.0981,0.3830,-48.8405,60.0000,20.0000,5.0000,15.0000,64.2196,69.4493,71.2763,64.2069,-5463476.4535,-26989600.0000
66.9221,67.6439,67.0718,67.8607,-1.0476,0.0135,-1.0610,65.1336,77.8391,45.5732,46.0915,20.3924,16.2246,-15.4303,-50.6712,70.0000,30.0000,10.0000,20.0000,64.2313,69.6130,71.3570,63.9308,-6439194.8532,-33408800.0000
67.0736,67.5800,67.1285,67.9707,-1.0901,-0.0257,-1.0644,48.1887,67.6411,49.2755,47.6631,21.2301,16.3268,33.2508,-5.2538,80.0000,0.0000,15.0000,0.0000,64.2561,69.8912,71.3905,63.7695,-6648837.6010,-28831600.0000
67.0936,67.7016,66.9950,67.9961,-1.2215,-0.1635,-1.0580,33.0404,49.9205,46.1944,46.3008,23.0047,16.6076,33.6087,-7.2828,90.0000,0.0000,20.0000,5.0000,64.2550,69.9323,71.6751,63.7281,-8155519.4196,-23307100.0000
67.4484,67.6438,66.9906,68.0994,-1.2986,-0.2815,-1.0171,27.0327,27.0045,36.9637,42.4916,24.9765,16.9032,-97.8758,-112.6456,100.0000,10.0000,25.0000,10.0000,63.9320,70.9648,71.6886,63.5989,-14566519.4195,-30572900.0000
67.9788,67.6676,67.4108,68.4151,-1.1832,-0.2364,-0.9468,30.8490,22.1963,39.5052,43.7191,23.9417,16.5207,-106.3472,-102.9236,80.0000,20.0000,30.0000,15.0000,64.4397,71.5179,71.6574,63.6779,-17674804.4374,-24665100.0000
68.4089,67.8789,67.7471,68.6802,-1.0999,-0.2122,-0.8876,37.1859,31.8974,39.3250,43.6449,23.3485,16.2508,-116.2268,-100.5480,90.0000,30.0000,35.0000,0.0000,64.9413,71.8765,71.9185,63.8393,-17406018.8377,-24665100.0000
68.7517,68.1459,68.1666,68.9771,-0.9737,-0.1391,-0.8346,35.6343,38.4535,36.0981,42.2827,22.6895,15.9667,-208.9268,-152.7742,100.0000,0.0000,40.0000,0.0000,65.7083,71.7952,72.3200,63.9719,-14001790.9956,-32771300.0000
69.1864,68.6441,68.8397,69.3812,-0.7250,0.0748,-0.7998,29.0778,41.2069,48.9262,48.3667,20.5465,15.3766,-30.7937,-15.2019,0.0000,10.0000,45.0000,0.0000,67.3161,71.0568,73.5732,63.7150,-9174731.7672,-22758600.0000
69.0629,69.0642,68.7843,69.4120,-0.7993,0.0192,-0.8185,25.1375,27.2425,47.2078,47.6382,20.9584,15.4194,-39.6716,-27.7342,0.0000,20.0000,50.0000,0.0000,67.0271,71.0987,75.3258,62.8027,-7388882.3996,-17893700.0000
68.6487,69.5026,68.8060,69.4884,-0.8416,-0.0182,-0.8233,32.4208,18.7840,43.8446,46.2124,21.2084,15.4242,-61.9180,-60.3748,10.0000,30.0000,55.0000,0.0000,65.2476,72.0498,76.7473,62.2579,-10039289.3086,-22720600.0000
68.3656,70.0164,69.0093,69.6565,-0.8023,0.0165,-0.8188,49.0432,29.3860,45.2806,46.8832,20.7822,15.2904,-36.8194,-63.3464,20.0000,40.0000,60.0000,5.0000,64.3449,72.3864,78.1359,61.8969,-9467450.2062,-27415700.0000
68.0864,70.4167,69.1600,69.7960,-0.7853,0.0376,-0.8229,64.6637,49.0924,43.7671,46.2059,20.6343,15.2243,-12.6580,-57.4132,30.0000,0.0000,65.0000,10.0000,63.7218,72.4511,78.9437,61.8897,-7397609.2060,-23784400.0000
68.3096,70.6877,69.4334,69.9924,-0.7113,0.1210,-0.8323,73.5776,68.6511,52.3019,50.1919,20.4699,15.1547,58.7278,-21.0186,40.0000,10.0000,70.0000,15.0000,63.7750,72.8441,79.2257,62.1496,-5646935.5219,-18240600.0000
67.8391,70.9666,69.1825,69.9324,-0.8746,-0.0121,-0.8625,76.0095,76.2478,51.7897,49.9436,22.3118,15.5349,68.8651,-25.1393,50.0000,20.0000,75.0000,20.0000,63.3613,72.3169,79.8283,62.1049,-3458044.7369,-14155600.0000
67.3565,71.1776,68.9113,69.8829,-1.0540,-0.1945,-0.8595,71.9106,75.8340,51.1859,49.6383,24.0996,15.8766,68.9863,-33.4023,60.0000,30.0000,80.0000,25.0000,63.0511,71.6619,80.1755,62.1797,-4022610.9189,-18351700.0000
67.3489,71.4507,68.6251,69.8496,-1.2470,-0.4361,-0.8109,61.5011,75.9467,48.5965,48.2995,25.8025,16.1700,52.4092,-44.3447,70.0000,0.0000,85.0000,30.0000,63.0635,71.6342,80.6428,62.2586,-4384024.9269,-23240300.0000
67.5401,71.7634,68.4780,69.9088,-1.3823,-0.6804,-0.7019,44.0185,63.9513,49.1047,48.5654,27.6947,16.4789,44.6744,-45.3681,80.0000,0.0000,90.0000,35.0000,62.7812,72.2990,81.0647,62.4621,-3571163.7530,-29557800.0000
68.1017,72.1797,68.2542,69.9534,-1.5550,-1.0232,-0.5318,32.0533,44.6054,44.8156,46.2440,29.9209,16.8348,11.6140,-56.0959,90.0000,0.0000,95.0000,0.0000,61.5641,74.6394,81.7764,62.5830,-1143100.5954,-23375000.0000
69.0656,72.7591,68.3433,70.1745,-1.5866,-1.3107,-0.2760,30.2196,23.4988,34.7881,41.1263,31.9821,17.0992,-81.6542,-121.0933,100.0000,0.0000,100.0000,5.0000,60.4477,77.6835,82.6363,62.8820,-9259683.5223,-32951400.0000
70.3565,73.1993,69.1874,70.7671,-1.2671,-1.3188,0.0517,34.4966,28.0558,35.6993,41.7151,31.3371,16.6361,-107.3548,-157.2229,100.0000,0.0000,100.0000,10.0000,60.9986,79.7144,82.3294,64.0693,-15802669.3811,-41474500.0000
71.6671,73.5040,70.1044,71.3677,-0.8934,-1.2748,0.3814,31.9689,39.1043,36.4958,42.2472,29.4453,15.8726,-103.0339,-157.8213,100.0000,10.0000,100.0000,15.0000,61.9776,81.3567,81.9049,65.1031,-18102662.1713,-30841200.0000
72.7470,73.8566,71.1190,71.9813,-0.4521,-1.1522,0.7001,21.8284,36.3297,45.2873,47.8520,27.5007,15.1252,-52.6197,-91.2435,80.0000,20.0000,90.0000,20.0000,63.6406,81.8535,81.4432,66.2699,-12689590.1255,-16166700.0000
73.0658,73.9165,71.3319,72.1729,-0.3529,-1.3410,0.9881,13.2620,20.4727,31.4507,40.9194,27.1886,14.9507,-101.2385,-138.8398,90.0000,30.0000,95.0000,25.0000,64.1220,82.0095,81.4037,66.4293,-9154414.2364,-7961200.0000
74.0940,74.1278,72.5484,72.8376,0.2171,-1.1063,1.3234,15.6043,8.6828,30.4183,40.4289,25.0207,14.3511,-172.3723,-181.7463,100.0000,40.0000,100.0000,30.0000,66.4285,81.7595,80.8975,67.3581,-18276395.2206,-17930700.0000
74.9986,74.2814,74.0975,73.6019,0.9699,-0.6300,1.6000,27.3940,10.6303,38.9797,46.3521,22.6120,13.7198,-190.4657,-116.0273,100.0000,50.0000,5.0000,35.0000,69.8425,80.1547,80.3735,68.1894,-11574488.3380,-6148700.0000
75.5526,74.2135,74.9808,73.9681,1.4539,-0.3035,1.7575,43.4367,27.4996,41.4696,47.9335,21.9424,13.7374,-216.1572,-57.3288,100.0000,60.0000,0.0000,40.0000,71.5496,79.5555,80.5161,67.9110,-5707725.4613,2087700.0000
75.9867,74.0360,75.8210,74.2595,1.9409,0.1075,1.8334,57.0908,44.0520,52.3727,54.3073,21.8162,13.9440,-97.0082,17.0012,50.0000,70.0000,5.0000,45.0000,73.2133,78.7600,80.8476,67.2244,-1438795.8270,10972900.0000
76.2576,73.7032,75.9809,74.1709,2.1369,0.3304,1.8065,64.0398,58.7584,61.2541,58.8636,23.8954,14.4093,37.9079,64.3439,60.0000,0.0000,0.0000,50.0000,73.3568,79.1585,80.9128,66.4937,-37298.9765,18711600.0000
76.4527,73.0957,75.6452,73.8213,2.1127,0.3888,1.7239,65.0056,68.4619,61.1592,58.8111,23.5582,14.3098,32.8478,74.3814,70.0000,10.0000,5.0000,55.0000,73.0306,79.8748,80.9453,65.2462,3851057.1914,24218900.0000
76.0422,72.5698,75.2434,73.4390,2.0549,0.4282,1.6267,54.7410,64.8992,63.7823,60.1736,23.1836,14.2050,78.5924,92.6522,0.0000,20.0000,10.0000,60.0000,72.2354,79.8489,80.5886,64.5510,5070934.2795,18838600.0000
75.3409,71.9801,74.5935,72.9413,1.8785,0.3589,1.5196,46.4088,61.6558,59.8067,57.7932,21.9322,13.9138,71.5372,92.4019,10.0000,30.0000,15.0000,65.0000,70.8387,79.8432,80.0002,63.9601,13528831.6776,27726000.0000
74.9661,71.4383,74.2059,72.5837,1.8124,0.3824,1.4299,38.5664,37.6681,52.0685,53.4762,21.4152,13.8599,21.7132,76.3561,20.0000,40.0000,0.0000,70.0000,70.2397,79.6924,79.6690,63.2076,7008706.6776,19032500.0000
74.7672,71.0121,74.3965,72.5033,2.0060,0.6717,1.3343,44.6885,39.9023,62.1208,58.8132,20.8406,13.8030,37.5915,87.0945,0.0000,50.0000,0.0000,75.0000,69.6353,79.8991,79.6744,62.3498,6475580.7518,35699700.0000
74.1616,70.4244,74.0090,72.1204,1.9397,0.7733,1.1664,53.7770,38.1288,58.1716,56.5761,22.2067,14.2944,20.4423,79.7037,0.0000,60.0000,5.0000,80.0000,68.4268,79.8964,79.2094,61.6393,708630.5816,27984100.0000
73.5643,70.0738,73.8725,71.8570,1.9813,1.0082,0.9731,68.1657,56.0344,62.1666,58.6487,23.7245,14.8115,55.9387,110.5487,10.0000,70.0000,0.0000,85.0000,66.9668,80.1617,78.7192,61.4284,5584843.4366,35999300.0000
72.8745,69.4621,73.4748,71.4564,1.8998,1.1788,0.7210,79.5854,67.1678,61.8920,58.4803,24.4893,15.1291,50.2631,107.6486,0.0000,80.0000,5.0000,90.0000,65.8690,79.8800,78.1702,60.7540,-2510743.5704,26841300.0000
72.0853,68.8744,73.0156,71.0265,1.7805,1.3542,0.4263,86.5957,81.2948,70.5222,63.0518,25.5627,15.5289,119.2387,173.8115,10.0000,90.0000,10.0000,95.0000,64.6919,79.4788,77.4477,60.3011,2945642.7241,34153600.0000
71.1489,68.2012,71.9501,70.3123,1.3713,1.2835,0.0878,88.8254,90.2937,77.5178,66.6090,24.7050,15.4412,210.0881,255.0285,0.0000,100.0000,15.0000,100.0000,64.5654,77.7324,75.9353,60.4670,9643492.1170,42303200.0000
69.7388,67.5420,70.2851,69.3513,0.6628,0.8959,-0.2331,87.9474,88.1986,66.2737,58.2537,22.0328,14.9455,161.2032,208.0870,10.0000,100.0000,20.0000,100.0000,65.1164,74.3611,73.3351,61.7489,6800317.7371,30440300.0000
69.0975,67.2195,69.6044,68.9306,0.3694,0.8265,-0.4571,87.3449,87.9839,59.7554,54.3487,20.9100,15.0977,100.8156,152.6598,20.0000,100.0000,25.0000,100.0000,64.8958,73.2991,72.3658,62.0731,172555.8457,18314700.0000
68.6194,67.1101,69.2598,68.6964,0.2129,0.8766,-0.6637,86.8753,87.6598,67.4266,57.7025,23.0553,15.5642,140.3451,177.7970,30.0000,100.0000,30.0000,100.0000,64.3753,72.8635,72.0041,62.2162,-4425590.9776,11822300.0000
67.9105,66.9390,68.5198,68.2866,-0.1361,0.7468,-0.8829,83.0195,86.3910,63.8432,55.4630,23.5581,16.3420,157.2283,174.8410,0.0000,100.0000,35.0000,100.0000,64.2244,71.5966,71.2604,62.6176,-1397609.6444,5684500.0000
67.2571,66.8373,67.8889,67.9631,-0.4542,0.6154,-1.0696,79.5855,86.5751,59.7095,53.0138,24.5464,17.1288,161.4639,147.6114,0.0000,100.0000,40.0000,0.0000,63.9510,70.5631,70.8203,62.8542,-2308697.6442,-1087100.0000
66.6872,66.8870,67.4010,67.7398,-0.7239,0.4996,-1.2235,75.5803,76.0924,54.4349,50.0799,26.5020,17.7316,137.7819,78.8495,10.0000,100.0000,45.0000,0.0000,63.5675,69.8069,71.0517,62.7224,-6499387.1488,-7650600.0000
66.5833,67.1439,67.1234,67.6440,-0.9115,0.4369,-1.3483,73.1250,76.0889,54.9529,50.3187,29.0237,18.0669,121.1338,36.9560,0.0000,20.0000,50.0000,5.0000,63.6696,69.4970,72.2413,62.0465,-7872268.6486,-16507900.0000
66.0497,67.3792,66.7587,67.5261,-1.1494,0.3082,-1.4576,69.3820,74.5598,50.8616,48.0299,30.3065,18.0642,51.0255,-12.7691,10.0000,30.0000,55.0000,10.0000,62.9793,69.1201,73.1445,61.6138,-8964639.7822,-23130400.0000
65.6634,67.6262,66.5609,67.5131,-1.3227,0.2119,-1.5346,63.5505,68.7264,54.0153,49.5798,30.3079,17.7491,121.2586,8.9272,20.0000,40.0000,60.0000,15.0000,62.5239,68.8029,73.8237,61.4286,-7980422.4115,-17464500.0000
65.2535,67.8534,66.1419,67.4149,-1.6058,-0.0182,-1.5876,58.3228,64.8598,41.2400,42.7410,30.9707,17.5763,59.1560,-35.2624,30.0000,50.0000,65.0000,0.0000,62.6495,67.8574,74.4735,61.2334,-7586285.1499,-25438200.0000
65.3453,68.2378,66.3198,67.6332,-1.6277,-0.0447,-1.5830,50.0459,57.0652,47.3128,45.7684,30.8022,17.1960,70.6403,-39.8856,40.0000,60.0000,70.0000,5.0000,62.6716,68.0189,75.1176,61.3581,-12284666.6883,-33309200.0000
65.3415,68.6162,66.1831,67.7067,-1.7942,-0.2224,-1.5719,46.8401,53.0435,44.7346,44.4527,31.9117,17.1119,73.5565,-41.0637,50.0000,70.0000,75.0000,0.0000,62.6768,68.0061,75.9828,61.2496,-6078116.6883,-26216000.0000
65.6009,69.0267,66.1406,67.8469,-1.9236,-0.4073,-1.5163,45.4720,40.0290,40.6666,42.3854,32.2537,16.8276,1.6478,-64.7751,60.0000,80.0000,80.0000,5.0000,62.1852,69.0167,76.7541,61.2993,-12412216.6883,-32550100.0000
65.9675,69.4551,66.2828,68.0939,-1.9718,-0.5574,-1.4144,45.1954,47.4479,37.4609,40.7650,31.5976,16.3040,-47.4788,-89.0080,70.0000,0.0000,85.0000,10.0000,61.9412,69.9937,77.3021,61.6081,-18267564.2614,-40926500.0000
66.4175,69.8158,66.6067,68.4380,-1.9358,-0.6607,-1.2751,35.4502,48.9391,35.4167,39.7165,30.8686,15.7529,-31.6189,-84.4106,80.0000,0.0000,90.0000,15.0000,62.0142,70.8209,77.4383,62.1932,-13183869.5340,-30891400.0000
67.0869,70.2523,67.1004,68.8646,-1.8170,-0.7071,-1.1099,21.9842,39.1992,45.1589,45.3029,30.0586,15.1727,17.3799,-53.3365,90.0000,0.0000,95.0000,20.0000,62.1234,72.0504,77.5748,62.9297,-6864398.3340,-20144000.0000
